B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
9989,9154,8152,7797,8695,10687,10952,1,4.76250209445893e-09,8523.16326792356
10496,9557,8502,7887,9329,8961,8185,1,9.206438162369354e-09,9164.95549638646
9986,9153,8097,7761,8709,9477,9141,1,7.060744742354103e-09,8447.546579049093
9884,9041,8045,7721,9406,9654,8885,1,5.3681192168117e-09,8382.596166299702
9880,9027,8019,7671,8965,9494,8823,1,6.418631625393812e-09,8382.787250684396
9896,9020,7947,7559,8412,8992,8656,1,9.017250320933026e-09,8354.915861886493
9864,9002,7933,7552,8432,9058,8771,1,8.465612214430473e-09,8333.221530720339
9862,9031,8067,7784,9502,10215,9241,1,4.6882544293876215e-09,8360.288926002057
9940,9115,8113,7811,9210,9754,9171,1,5.566317144967846e-09,8426.67635385994
9916,9081,8055,7739,8984,9734,9071,1,6.0569047302730075e-09,8383.902959038634
9867,8986,7989,7642,9222,9698,8773,1,5.703636110157793e-09,8351.756215650352
9863,9032,8006,7645,8749,9293,8699,1,7.3116062489800604e-09,8384.046566383257
9905,9019,7987,7618,8756,9234,8728,1,7.364880728856009e-09,8373.87358886847
9861,8986,7934,7536,8450,9181,8724,1,8.256007676791417e-09,8353.019639065818
9962,9137,8114,7802,9027,9778,9250,1,5.880531647972581e-09,8438.476800820303
9896,9016,7961,7590,8525,9166,8726,1,8.188867392099258e-09,8350.134519104085
9837,8990,7976,7599,8747,9210,8697,1,7.272996837230091e-09,8371.703645216476
9894,9039,7952,7565,8473,8971,8781,1,8.555715886557297e-09,8358.797620621282
9899,9040,7955,7552,8311,9012,8816,1,9.102401890267886e-09,8379.505429025425
9905,9042,7992,7611,8528,9415,9077,1,7.366250314102054e-09,8392.072526606227
9909,9061,8013,7676,8879,9675,9153,1,6.182457114153806e-09,8364.795336112558
9848,9007,7962,7592,8625,9015,8733,1,7.883276190175517e-09,8350.032139093782
9907,9074,8049,7702,8869,9525,9096,1,6.399186528491341e-09,8411.6334718255
10171,9251,8170,7666,8344,8654,8821,1,1.1368163855868611e-08,8707.135403078528
10206,9288,8184,7704,8472,8833,9072,1,9.699487367496032e-09,8693.906542056075
10105,9194,8055,7578,8166,8745,9375,1,9.96379400888212e-09,8562.024940617577
10219,9287,8241,7716,8322,8644,9263,1,1.048179713135896e-08,8801.721228615863
10709,9810,8666,8105,8885,8623,8508,1,1.5382311005614913e-08,9265.830475015424
10427,9537,8389,7857,8538,8516,8584,1,1.4596498842790304e-08,8957.021891307115
10869,9957,8863,8280,9284,8896,8672,1,1.1637475112326599e-08,9487.049396135266
10915,10080,8848,8290,9012,8738,8623,1,1.6752879288627283e-08,9443.558986731001
10113,9210,8110,7575,8148,8619,8918,1,1.1863958714903635e-08,8682.785478547854
10219,9324,8136,7640,8260,8797,9507,1,9.759109012512878e-09,8664.20104712042
10436,9560,8388,7859,8549,8815,8850,1,1.1948890037887282e-08,8952.607710904695
11338,10473,9321,8723,9739,9142,8946,1,1.176856588831334e-08,9959.995529061103
10668,9824,8599,8077,8737,8686,8732,1,1.4868115753696674e-08,9154.735792992447
11195,10321,9137,8559,9433,9032,8866,1,1.3271271657693956e-08,9754.033064610352
10660,9785,8569,8040,8678,8792,9071,1,1.2702448742350666e-08,9132.806094527363
10210,9306,8161,7619,8290,8942,9537,1,9.121663503083685e-09,8741.556765979787
10096,9220,8103,7613,8331,8960,9236,1,9.09328499282049e-09,8624.53815841324
11776,10984,9828,9218,10120,9038,8783,1,1.9565807021932604e-08,10478.366673898892
11228,10401,9163,8589,9193,8692,8642,1,2.502122049422211e-08,9775.360228198859
11795,10980,9855,9208,10039,9081,8911,1,1.9056570618924058e-08,10547.4614465682
11528,10715,9520,8922,9680,8887,8617,1,2.357109568243255e-08,10158.081147724724
10060,9127,8050,7547,8542,9301,9298,1,7.417601699223543e-09,8586.524446800053
10219,9302,8148,7629,8336,9064,9960,1,7.945620365443422e-09,8702.307510813998
10492,9581,8385,7837,8432,8701,9164,1,1.2368129398807542e-08,8971.318744417507
11197,10369,9210,8587,9209,8691,8728,1,2.162860797596129e-08,9878.199604052637
11697,10830,9723,9103,9806,8968,8685,1,2.5633582442985263e-08,10385.227836976821
12057,11279,10181,9529,10367,9221,9096,1,1.877544699946321e-08,10877.611606674362
11917,11143,10039,9401,10159,9050,8732,1,2.75683732591425e-08,10720.297947026913
10063,9144,8027,7503,8200,8911,9233,1,9.419316285786975e-09,8587.59549513528
10310,9408,8253,7723,8377,9035,9168,1,1.0122048759439947e-08,8819.371876213905
11107,10225,9120,8485,9192,8653,8481,1,2.1466590581571043e-08,9802.522097819681
11206,10359,9244,8612,9317,8800,9063,1,1.5271106057532144e-08,9922.379934974453
10795,9924,8732,8158,8802,8739,8891,1,1.4696852693801263e-08,9346.386859524393
11797,10982,9911,9283,10174,9154,9246,1,1.3858882239532392e-08,10581.484541635247
9841,8915,7804,7290,8072,8837,9466,1,8.367316370541832e-09,8354.240877914952
9775,8847,7723,7228,7916,8765,9054,1,9.694762700783397e-09,8251.899418926398
9964,9046,7918,7419,8158,8901,8992,1,9.617749686653305e-09,8450.562609516108
10270,9323,8194,7628,8247,8591,8809,1,1.3033352581227217e-08,8801.997378080756
10302,9375,8326,7734,8417,8568,8613,1,1.3186571353933562e-08,8963.31471424877
10334,9402,8336,7761,8530,8681,8772,1,1.1549865861112239e-08,8953.600824636
10815,9929,8859,8254,9050,8616,8671,1,1.4626194346498256e-08,9508.34516598013
9662,8715,7570,7064,7652,8579,9288,1,9.99739397075831e-09,8112.245186862967
9856,8994,8190,7869,11861,13016,9567,1,2.2995373358879295e-09,8524.09454822722
9905,9026,8198,7882,11683,13131,9746,1,2.348072091963731e-09,8526.668865770109
9887,9013,8185,7907,11689,13160,9725,1,2.3464376787374792e-09,8472.774124193753
9860,8956,8127,7826,11611,13063,9670,1,2.3816802124972027e-09,8439.576923076924
9805,8917,8124,7779,11957,12832,9411,1,2.2766411528359412e-09,8484.300809872735
9811,8949,8152,7774,11934,12980,9528,1,2.257211223886529e-09,8548.379727296115
9802,8926,8106,7806,11750,13037,9553,1,2.3288531835989052e-09,8417.529592621062
9806,8947,8079,7802,11596,13166,9687,1,2.3640081322805065e-09,8365.834529607793
9910,9029,8218,7921,11749,13335,9860,1,2.2907264986997615e-09,8526.136093927533
9840,8975,8125,7787,11598,13130,9711,1,2.367355283179566e-09,8477.671118530885
9891,9018,8188,7937,11572,13361,9957,1,2.345643522308774e-09,8446.9376338667
9822,8962,8149,7845,11814,13137,9654,1,2.2850756443250943e-09,8464.780242192479
9814,8962,8139,7879,11775,13213,9797,1,2.2713729559557925e-09,8407.579769006219
9795,8950,8098,7778,11658,13095,9635,1,2.3460357312892554e-09,8431.165338133196
9862,8993,8177,7937,11616,13331,9906,1,2.330806975411673e-09,8424.257150056697
9806,8966,8165,7915,11891,13431,9884,1,2.1988741315375123e-09,8422.896399241947
9846,8961,8131,7819,11692,13259,9923,1,2.280443317724902e-09,8455.449673871339
9869,9005,8171,7898,11644,13317,9987,1,2.3003233399207405e-09,8453.436439604964
9840,8967,8167,7883,11947,13299,9785,1,2.2037078454028e-09,8461.231637701383
9827,8973,8137,7905,11774,13311,9809,1,2.2700154590582764e-09,8375.808855154964
9798,8932,8095,7815,11588,13195,9694,1,2.3644789948354037e-09,8385.031989763276
9806,8917,8120,7758,12104,12941,9428,1,2.204300807045989e-09,8498.891466872905
9832,8958,8113,7858,11647,13293,9854,1,2.3128042981119435e-09,8376.275006362943
9830,8958,8194,7924,11991,13424,9839,1,2.173005858984111e-09,8473.199899040888
9843,8929,8120,7848,11764,13340,9740,1,2.2826301769356395e-09,8401.427115188582
9803,8951,8133,7858,11753,13368,9810,1,2.2663847388570918e-09,8417.623950114534
9825,8952,8121,7852,11606,13185,9742,1,2.3575221547300956e-09,8399.215613856342
9821,8962,8122,7821,11743,13050,9622,1,2.3238133566045404e-09,8434.584324255211
9802,8917,8113,7720,12076,12813,9341,1,2.2345417365618646e-09,8526.00634715026
9841,8976,8199,7896,11897,13185,9714,1,2.245879360607415e-09,8513.627279635259
9838,8983,8197,7898,12039,13214,9640,1,2.199789342253861e-09,8507.319447961509
9829,8953,8134,7856,11836,13393,9714,1,2.253268351202263e-09,8421.837576374744
9819,8966,8211,7890,12282,13170,9574,1,2.114698513886116e-09,8545.05969581749
9810,8957,8181,7877,12041,13088,9500,1,2.223874674736021e-09,8496.732385425923
9829,8958,8118,7865,11682,13140,9704,1,2.3355795874504936e-09,8379.138461538461
9789,8930,8197,7763,12753,13014,9493,1,1.951023258193189e-09,8655.263300270513
9806,8949,8182,7865,12238,13413,9772,1,2.080453077152976e-09,8511.77673235855
9830,8946,8136,7850,11599,13296,9751,1,2.35419989158365e-09,8432.419872611465
9828,8948,8111,7810,11712,13003,9609,1,2.3425657223837803e-09,8423.600640204866
9840,8963,8193,7860,12001,13076,9548,1,2.235975548532336e-09,8540.108015267175
9828,8948,8140,7805,11797,13058,9573,1,2.3093701415420562e-09,8489.378603459321
9839,8967,8193,7879,12060,13398,9743,1,2.161872462738111e-09,8519.513770783095
9828,8951,8123,7760,11890,12957,9456,1,2.292799846883596e-09,8502.980541237113
9852,9008,8211,7946,11965,13218,9728,1,2.221163393870041e-09,8484.837780015101
9800,8902,8160,7757,12382,12667,9130,1,2.1647826001665595e-09,8583.93708908083
9872,9048,8270,7951,12123,13292,9727,1,2.1604764235127645e-09,8601.798515909948
9882,9035,8285,7975,12179,13574,9897,1,2.1003861306935843e-09,8607.050156739811
9818,8941,8175,7784,12364,12842,9355,1,2.1273194125073202e-09,8585.640416238437
9787,8892,8151,7760,12141,12699,9213,1,2.2410931135341107e-09,8561.701159793814
9870,9003,8205,7838,12222,12941,9521,1,2.162854011414731e-09,8589.184103087522
10094,9215,8359,8073,11693,13264,9902,1,2.373235104434945e-09,8655.132045088567
10023,9163,8318,8033,11889,13122,9661,1,2.321034189069681e-09,8613.111415411428
10045,9167,8300,7995,11856,12978,9592,1,2.3590800274145167e-09,8616.635397123202
10109,9214,8352,7960,12064,12665,9340,1,2.3517684301004266e-09,8763.304522613065
9654,8765,8127,7421,15301,13237,8874,0,1.3565561303252375e-09,8900.165611103625
9688,8787,8166,7534,15181,13347,8954,0,1.3778873217588485e-09,8851.016193257234
10084,9199,8334,8061,11548,13279,9868,1,2.443880308513932e-09,8616.245627093413
10108,9238,8336,8160,11710,13903,10221,1,2.280052875501351e-09,8515.796078431373
9628,8739,8017,7322,15248,12838,8516,0,1.40147988347402e-09,8777.968997541657
9676,8774,8110,7471,15160,13357,8948,0,1.376262279541419e-09,8803.654129299961
10110,9230,8390,8057,11971,13065,9613,1,2.3221774712032178e-09,8736.763063174878
10120,9272,8344,8144,11752,13243,9766,1,2.3911323243936217e-09,8548.9115913556
10175,9297,8429,8229,11871,13253,9803,1,2.3520022025102095e-09,8633.860857941427
10213,9343,8438,8224,11851,13703,10084,1,2.2869089377076606e-09,8657.568579766536
10167,9284,8400,8096,11792,13458,9923,1,2.3333668628120673e-09,8715.415019762846
9649,8762,8113,7489,15254,12845,8734,0,1.3913778736689772e-09,8788.993056482841
9604,8712,8093,7344,15286,12962,8632,0,1.3814817240416647e-09,8918.389025054466
9651,8772,8095,7464,14624,13152,8818,0,1.4996714550257944e-09,8779.344185423364
9643,8764,8046,7365,14661,13010,8713,0,1.4990607238299386e-09,8789.968228105907
10078,9189,8318,7988,11825,12995,9571,1,2.3841087315857324e-09,8661.632949424136
10116,9258,8442,8080,12268,12970,9501,1,2.2291164113774416e-09,8820.218316831682
10150,9265,8438,8090,11986,12881,9475,1,2.3711555031458536e-09,8800.969592088999
10264,9383,8499,8256,12033,13111,9626,1,2.3516909163330737e-09,8749.152252906977
10325,9402,8555,8258,12290,13225,9650,1,2.2418112583204672e-09,8862.68164204408
10325,9462,8554,8260,12145,13459,9875,1,2.24647173433212e-09,8858.464406779662
10293,9388,8490,8174,11894,13537,9994,1,2.3082234676314184e-09,8818.216295571323
9685,8799,8174,7542,14469,13212,8884,0,1.5344621658898854e-09,8858.959957570934
9706,8812,8139,7516,15356,13791,9187,0,1.3142476639875207e-09,8813.640367216605
9712,8829,8134,7466,15465,13683,9077,0,1.3050937726983981e-09,8861.767479239219
9674,8795,8138,7512,14873,13360,8886,0,1.4414017502982017e-09,8816.166666666666
10189,9330,8506,8088,12319,12941,9449,1,2.238620263406922e-09,8945.602868447082
10291,9432,8581,8254,12262,13217,9669,1,2.2445344756671953e-09,8920.954809789193
9694,8828,8154,7535,15159,14017,9397,0,1.3261586158096601e-09,8823.85082946251
9721,8866,8242,7732,14732,14164,9530,0,1.4042778765633544e-09,8785.639420589758
9716,8841,8216,7677,15134,13592,9134,0,1.374268366612409e-09,8792.843037644912
9663,8784,8137,7433,15269,12738,8627,0,1.4009958253340943e-09,8907.677788241625
10260,9403,8553,8186,12099,13177,9639,1,2.307768677893126e-09,8936.4535792817
10332,9456,8606,8272,12418,13293,9630,1,2.1944200960824437e-09,8953.485976789168
10355,9470,8600,8269,12175,13699,9962,1,2.211790606450275e-09,8944.249606965775
10375,9492,8640,8313,12370,13519,9784,1,2.18543467385186e-09,8979.862865391557
9746,8872,8275,7785,15449,14432,9694,0,1.2612991103766132e-09,8795.841361592808
9844,8970,8401,8076,14702,15519,10671,0,1.311934493302161e-09,8739.07887568103
9702,8831,8153,7676,14709,13572,9139,0,1.454262041839212e-09,8659.641610213654
10340,9464,8610,8185,12489,13213,9576,1,2.173481825033567e-09,9057.06780696396
9808,8983,8411,8156,14659,15104,10420,0,1.3476448227168217e-09,8673.972658165769
10445,9544,8681,8332,12418,13489,9747,1,2.192151501155722e-09,9044.618458953431
10353,9480,8587,8186,12461,13149,9504,1,2.205130557846275e-09,9007.643415587587
10378,9505,8618,8268,12367,13396,9717,1,2.2022011913639334e-09,8982.816158684083
10387,9519,8623,8240,12171,13246,9586,1,2.320411483653911e-09,9023.802063106796
10293,9414,8555,8124,12241,12950,9397,1,2.310868174770037e-09,9008.865706548497
9740,8839,8146,7799,12445,12992,9358,1,2.0755645887097597e-09,8508.439030644955
9803,8936,8160,7896,12198,13535,9832,1,2.0815870538902663e-09,8432.826747720364
10493,9584,8702,8337,12332,13207,9656,1,2.2754351510784837e-09,9082.979968813723
10403,9530,8677,8242,12402,13144,9516,1,2.2467705663123035e-09,9134.958626546953
10449,9572,8693,8335,12366,13455,9761,1,2.2148392162520562e-09,9066.376604679064
10512,9606,8689,8306,12313,13416,9690,1,2.263668654292032e-09,9089.660606790272
10319,9405,8543,8130,12329,12956,9407,1,2.2758108571880056e-09,8976.98019680197
10362,9473,8610,8215,12233,13225,9517,1,2.298928479306085e-09,9023.99269628728
9819,8931,8127,7886,11846,13372,9793,1,2.235357012351322e-09,8375.36507735227
9743,8888,8080,7805,11956,13057,9567,1,2.223746763566879e-09,8364.68930172966
9771,8926,8117,7890,11779,13081,9698,1,2.287217166361395e-09,8350.5309252218
9738,8883,8126,7750,12046,12889,9438,1,2.2147595430658055e-09,8520.24206451613
9722,8883,8132,7812,12280,12943,9414,1,2.12773828678039e-09,8465.108038914492
9847,8963,8147,7957,11720,13728,10078,1,2.231893760205878e-09,8341.536885760965
9833,8968,8144,7959,11623,13634,10049,1,2.2803748282202736e-09,8333.300163337102
9797,8941,8167,7928,12108,13516,9789,1,2.1260161944851394e-09,8413.204969727547
9778,8943,8158,7927,12438,13507,9775,1,2.0043059401008257e-09,8395.731550397377
9777,8906,8140,7923,12055,13519,9835,1,2.1331130004874422e-09,8362.943329546888
9768,8897,8118,7889,11790,13344,9745,1,2.2593952375787606e-09,8353.647357079477
9758,8900,8122,7822,11949,13170,9627,1,2.2155522028646805e-09,8433.50600869343
9745,8865,8121,7789,12233,13124,9507,1,2.1216906529235617e-09,8467.151238926692
9752,8829,8092,7744,12246,12976,9335,1,2.1505234748189757e-09,8455.638429752067
9800,8942,8183,7921,12224,13263,9656,1,2.116353179713288e-09,8453.666077515465
9798,8954,8121,7898,11767,13395,9866,1,2.2509812442780956e-09,8350.29640415295
9800,8920,8191,7976,12395,13422,9731,1,2.0383304226668056e-09,8411.795511534603
9793,8957,8209,8071,12049,13671,10028,1,2.1133781552467093e-09,8349.359558914632
9782,8955,8149,8003,11847,13758,10053,1,2.1753112752838342e-09,8297.663501187055
9771,8903,8100,7854,11816,13502,9836,1,2.2208895850928277e-09,8353.705118411
9743,8873,8101,7786,12095,13243,9558,1,2.159477341971756e-09,8428.744027742101
9739,8860,8092,7785,12040,13177,9544,1,2.1855863220081776e-09,8411.106486833654
9802,8959,8146,7928,11786,13266,9812,1,2.2638292797226477e-09,8369.994450050453
9800,8966,8204,8012,12149,13417,9811,1,2.1197110839097417e-09,8400.60109835247
9800,8962,8202,8041,12168,13517,9866,1,2.101086121515799e-09,8366.22360402935
9788,8932,8148,8015,12022,13614,9952,1,2.1316930971261742e-09,8283.206986899562
9780,8904,8110,7983,11832,13596,9920,1,2.2084436815690972e-09,8239.020418389076
9758,8881,8098,7833,11992,13444,9714,1,2.1699061067867092e-09,8371.965275118091
10187,9347,8311,7931,9230,9953,9758,1,5.340587056232101e-09,8709.207035682763
9741,8869,8079,7727,12117,13112,9486,1,2.1633823318693275e-09,8447.035201242397
9709,8833,8061,7711,12137,12915,9352,1,2.1815368268643995e-09,8426.88639605758
10538,9679,8571,8135,9280,9626,9775,1,6.223081877804559e-09,9030.367670559312
10371,9506,8442,8010,9072,9518,9461,1,6.745266471251943e-09,8897.298876404495
10021,9173,8164,7793,8909,9767,9899,1,5.576120353786612e-09,8552.662132683177
9990,9116,8121,7724,9076,9746,9386,1,5.631536114678231e-09,8538.405100983946
10441,9560,8482,8032,9203,9677,9635,1,6.218748333392291e-09,8957.211653386454
9700,8821,8078,7627,12475,12664,9127,1,2.096366267109775e-09,8555.668545955159
10330,9475,8423,8024,9307,10180,12272,1,3.717906618277371e-09,8841.840603190429
9723,8829,8079,7644,12368,12584,9039,1,2.163249870297908e-09,8538.754709576138
9731,8891,8101,7860,11986,13103,9481,1,2.2297139716907272e-09,8349.389440203562
9738,8907,8131,7880,12014,13197,9616,1,2.1922970277633646e-09,8389.995050761421
9744,8889,8076,7877,12033,13507,9842,1,2.1291158798637344e-09,8280.027421607212
9801,8973,8212,8097,12103,13439,9860,1,2.135791554198744e-09,8328.63332098308
9798,8970,8221,8029,12259,13437,9835,1,2.0749145914954166e-09,8417.591356333292
9789,8942,8148,7869,12056,13370,9766,1,2.1491717636640924e-09,8436.89210827297
10398,9547,8454,8020,9229,9929,10509,1,5.076668710208796e-09,8911.48578553616
10359,9482,8430,7975,9095,9804,10222,1,5.5437122015102175e-09,8910.959247648903
10381,9503,8440,7998,9214,9909,9776,1,5.730025958475627e-09,8906.426606651663
10543,9658,8568,8100,9309,10020,10440,1,5.195302032864579e-09,9063.039999999999
10228,9365,8320,7913,9470,10467,11269,1,3.862459232049568e-09,8747.933779855934
9779,8903,8162,7872,12255,13208,9578,1,2.1118827691675416e-09,8462.68343495935
9719,8830,8083,7646,12149,12618,9156,1,2.225600011164462e-09,8544.976327491499
9746,8875,8085,7700,12045,12829,9383,1,2.2240915973333513e-09,8489.25
9724,8858,8044,7759,12138,12963,9442,1,2.1691506429542707e-09,8339.468488207243
9771,8899,8075,7883,12052,13388,9733,1,2.151443864069449e-09,8271.676392236457
9798,8990,8230,8158,12017,13755,10064,1,2.125430894818578e-09,8302.635449865164
9786,8955,8238,8047,12349,13456,9791,1,2.0488826700219424e-09,8433.533490741891
10255,9395,8344,7924,9425,10137,9778,1,4.983917649924869e-09,8786.261484098939
10412,9511,8466,8029,9272,9981,9912,1,5.501231933657385e-09,8926.784904720387
10371,9522,8427,7980,9099,9741,9892,1,5.953340690550702e-09,8899.03872180451
10203,9313,8279,7845,9070,9703,10057,1,5.458493325687848e-09,8737.00968769917
10138,9280,8212,7820,9138,9869,10256,1,4.995085089748772e-09,8623.650127877238
10332,9440,8410,7956,9256,10039,10700,1,4.705054690144585e-09,8889.9069884364
9744,8831,8084,7610,12406,12478,9017,1,2.1587292521917327e-09,8587.523784494088
10186,9308,8256,7891,9020,9542,9388,1,6.406813160630328e-09,8637.883158028133
10133,9247,8218,7819,9092,9685,10123,1,5.2456837477089665e-09,8637.36078782453
10112,9240,8203,7830,9013,9703,9590,1,5.878873301792345e-09,8593.7687100894
10173,9279,8276,7801,10084,9935,9753,1,4.016819181203735e-09,8779.922574028971
10256,9351,8298,7800,9505,9849,11002,1,4.081490359763005e-09,8827.795384615385
