B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6
10228,9308,8256,7826,9040,9190,8600,1,-92.45739210719877,11564004.994244281,-87951485636.21414,-2.211925268475441e+16,10228.0,-7.239453064498719e+25
10174,9284,8216,7797,9135,9594,8726,1,-189.3297912783155,11945887.543163808,-136493054603.17256,-2.2089684133629356e+16,10174.0,-8.941384925930984e+25
10147,9251,8151,7703,8619,9111,8698,1,-248.83844833731413,12468594.54255519,-59514592870.13704,-2.0633179604872776e+16,10147.0,-4.268988949595051e+25
10165,9273,8219,7805,9275,9673,8971,1,-44.983088243388956,12056888.36474497,-110320073081.41025,-2.2437411183762576e+16,10165.0,-1.09173341376033e+26
10129,9215,8106,7666,8944,9135,8341,1,-300.6177717571495,12024582.767441377,-116667867274.26663,-2.0805115469332124e+16,10129.0,-7.083790503861267e+25
10203,9331,8328,7971,10153,10597,9065,1,-41.14205569417665,11325086.310086643,-280864450692.92194,-2.510724168855125e+16,10203.0,-2.0873094437106806e+26
10212,9330,8418,8070,11050,11287,9272,1,-19.475630572269942,10236462.130734919,-407150773347.6726,-2.7473614792577464e+16,10212.0,-3.3356985210266154e+26
10163,9282,8313,7907,10664,10459,8894,1,-18.59005530396262,10605480.359396348,-281805740627.8567,-2.549039095355397e+16,10163.0,-2.569481379950199e+26
10211,9306,8267,7889,9880,10125,8864,1,-40.94729361225168,11606493.179556975,-215956080905.41452,-2.4019313974669556e+16,10211.0,-1.7138438344750522e+26
10204,9318,8246,7836,9269,9746,9047,1,-48.31759324965099,12413790.646176418,-111064543931.31628,-2.275179820369347e+16,10204.0,-1.0932069451478956e+26
10182,9281,8198,7782,9171,9552,8797,1,-70.9909990097512,12250993.183705196,-117233648971.49161,-2.2099125030177564e+16,10182.0,-9.621189950840782e+25
10173,9292,8214,7800,9189,9595,8795,1,-83.92021797541645,12171764.144620527,-125365799610.27573,-2.2243161104350816e+16,10173.0,-9.618158635720362e+25
10196,9287,8269,7830,9586,9973,8963,1,-47.17397949076861,11486314.077889334,-166802467968.2242,-2.319250956042255e+16,10196.0,-1.4270367557830302e+26
10138,9259,8305,7923,11108,11232,9040,1,-19.640298043179893,10539151.162703935,-437619395231.31604,-2.6354901707990588e+16,10138.0,-3.3474295224668044e+26
10125,9202,8296,7780,12016,11297,8811,1,-10.574874895634348,9597294.86841312,-498822230686.6654,-2.696211931611668e+16,10125.0,-4.4357335782899135e+26
10127,9237,8223,7784,10128,9860,8570,1,-26.51491616792479,10868109.890553707,-213096708442.9413,-2.360056200835904e+16,10127.0,-1.830603854476947e+26
10177,9311,8265,7909,9906,10327,8857,1,-66.01041991803497,11690053.52612104,-260235633817.84717,-2.414963748519475e+16,10177.0,-1.7366961434602768e+26
10230,9338,8285,7889,9506,9921,8888,1,-72.27106877471292,11883709.153854968,-171274145516.7333,-2.345374999435852e+16,10230.0,-1.2871650437047913e+26
10163,9298,8233,7878,10077,10144,8688,1,-38.181362805948446,11705279.543088757,-252391467036.70203,-2.4186493496198656e+16,10163.0,-1.8408062486917053e+26
10189,9282,8358,7973,10800,11309,9451,1,-19.356336589163913,10626975.014307505,-368176047655.7748,-2.6381023771614724e+16,10189.0,-3.262396172792695e+26
10220,9331,8251,7859,9088,9554,8806,1,-143.27639001687004,12226890.732748711,-117273163969.97723,-2.247601225014341e+16,10220.0,-8.287739570238416e+25
10151,9265,8328,7923,10790,11531,9259,1,-37.3552990882143,10590982.349441532,-466253009425.77985,-2.591418017875224e+16,10151.0,-3.1987138926816e+26
10107,9194,8263,7783,11820,11382,8755,1,-13.752338401826407,9865321.226881664,-535439584875.26843,-2.6548489583353892e+16,10107.0,-4.152601949901162e+26
10126,9261,8405,7941,12148,11942,9158,1,-11.913718849961779,9313412.479564968,-608463787514.0885,-2.8494215637699796e+16,10126.0,-4.942561204146917e+26
10273,9386,8353,7971,9682,9847,9061,1,-30.320883146979977,11794954.187603554,-128920060339.6097,-2.443724550621919e+16,10273.0,-1.4530371107854933e+26
10255,9371,8348,7999,9735,9967,9240,1,-24.389467500352666,11878237.62639508,-120663932444.92053,-2.469551590374042e+16,10255.0,-1.5706670279949815e+26
10258,9356,8317,7941,9422,9901,8966,1,-79.13183756003461,11799403.474548064,-154871983861.4071,-2.3655625531716696e+16,10258.0,-1.1843322178274822e+26
10184,9287,8375,8004,11376,11812,9499,1,-15.222715470345664,10465214.869459094,-490787699100.56616,-2.766752816553253e+16,10184.0,-4.195412663564718e+26
10143,9253,8320,7935,11080,11677,9416,1,-19.605761709661238,10690107.513733674,-469479400373.1008,-2.653801025389675e+16,10143.0,-3.726761452128287e+26
10154,9279,8316,7925,10542,10968,9257,1,-23.265793614909324,10968091.68444077,-325114816824.35736,-2.550021622529577e+16,10154.0,-2.738546389724857e+26
10247,9364,8338,7952,9714,10060,8962,1,-51.68522458826567,11567072.020299256,-186616436523.2428,-2.4279270677730816e+16,10247.0,-1.4938017473133816e+26
10216,9320,8303,7911,9883,10282,9301,1,-24.382406672195085,11857176.582140353,-168186524462.99997,-2.4383281421375692e+16,10216.0,-1.8815483395333157e+26
10311,9415,8339,7956,9204,9641,9407,1,-28.390288879300215,12962687.12231897,-36522187422.35039,-2.3718536389008884e+16,10311.0,-1.0085298983115169e+26
10256,9388,8367,8027,9627,10032,9125,1,-42.70420566269523,11714950.967720682,-153518378473.82626,-2.463246705150213e+16,10256.0,-1.3912412173231697e+26
10259,9367,8358,8032,9898,10358,9082,1,-48.70305593282761,11456926.241781188,-227413355701.16345,-2.5089572094145376e+16,10259.0,-1.7414014648892664e+26
10200,9316,8323,7980,10313,10775,9125,1,-34.56647354405424,11243972.25108044,-309585478134.9967,-2.542902668939721e+16,10200.0,-2.3370152303726725e+26
10194,9269,8279,7901,10071,10499,9088,1,-33.66153104361477,11192262.733280726,-252443641850.67145,-2.4415742347108444e+16,10194.0,-2.0678698822884995e+26
10210,9297,8219,7850,9168,9694,9026,1,-55.160079679626186,12494069.89167428,-105603460279.3828,-2.255492273132102e+16,10210.0,-9.97389771930261e+25
10209,9312,8258,7870,9467,10464,9288,1,-108.51077936511486,12443694.760007037,-206129283073.2386,-2.3367468199904692e+16,10209.0,-1.4572466962334325e+26
10277,9389,8344,7976,9493,9955,9171,1,-42.34016518662783,12139334.17080408,-130003146869.08273,-2.415819431964479e+16,10277.0,-1.2963727263879874e+26
10492,9434,8457,8168,10109,10630,9411,1,-31.55038151888416,11375552.61640617,-225577373471.50214,-2.6749779220706944e+16,10492.0,-2.2224297354130634e+26
10286,9417,8366,8015,9665,9987,9051,1,-42.59178780101922,12035364.52109316,-157777158207.6618,-2.4712297316198136e+16,10286.0,-1.4249336363601742e+26
10418,9427,8372,8026,9474,9816,9099,1,-43.02056002949916,12184947.977214616,-117607611922.84859,-2.45336264526886e+16,10418.0,-1.265849390011299e+26
10434,9454,8474,8185,9746,10301,9458,1,-35.022846369693994,11518360.548971921,-148674623624.8435,-2.617048196490784e+16,10434.0,-1.6238737467067235e+26
10206,9307,8313,7995,10241,10830,9453,1,-22.711170969231258,11672201.081426779,-256007157836.3016,-2.5499067088211236e+16,10206.0,-2.4329750464251872e+26
10312,9401,8423,8108,10141,10478,9192,1,-32.39622704932581,11125714.206949882,-233977661782.75015,-2.6159733942916596e+16,10312.0,-2.0365364026204107e+26
10204,9342,8355,8057,10088,10692,9349,1,-31.628448986262782,11457873.22460152,-248190450129.07913,-2.5592815150834816e+16,10204.0,-2.07800612204225e+26
10197,9299,8292,7972,9916,10872,9574,1,-33.06187715671456,12055725.311562838,-240431073602.95706,-2.48020660490544e+16,10197.0,-2.1063849571233744e+26
10276,9393,8343,7978,9234,9880,9092,1,-113.49783511084388,12148404.385370031,-129787499569.2201,-2.365462042602807e+16,10276.0,-9.763068291971308e+25
10184,9323,8313,7995,9565,10203,9214,1,-49.635131150560696,11690272.593170067,-170191526601.92715,-2.4148246094870332e+16,10184.0,-1.393454443960358e+26
10335,9439,8445,8120,9323,10203,9399,1,-119.98639249416976,11710057.965467073,-139101916412.84842,-2.486486015323487e+16,10335.0,-1.061310644590202e+26
10310,9439,8418,8124,9425,10062,9346,1,-51.209932523036336,12021055.855403807,-121725556026.47954,-2.5020965239590364e+16,10310.0,-1.1662614425947003e+26
10520,9400,8360,8047,9375,9750,9105,1,-45.69496200569914,11996885.636700554,-104975488868.62952,-2.4425394242235084e+16,10520.0,-1.201607766221719e+26
10311,9432,8446,8158,9756,10220,9318,1,-36.61389912753822,11435025.653176516,-157874979815.954,-2.582156137050516e+16,10311.0,-1.5298917316726748e+26
10232,9419,8487,8294,10240,10880,9635,1,-25.215715213275345,10985347.368234957,-239403984693.36816,-2.758786695322362e+16,10232.0,-2.1591164357051998e+26
10210,9362,8435,8221,10294,10740,9443,1,-23.641928897647336,10698431.455990108,-244952305340.28934,-2.698974811004921e+16,10210.0,-2.1962778257168007e+26
10230,9280,8178,7666,9994,9513,8103,1,-48.644217576052036,11408734.904651033,-223721966226.1188,-2.285916858461313e+16,10230.0,-1.597380306881901e+26
10328,9409,8354,7849,11060,10135,8194,1,-24.595189142128202,10783329.135533879,-345575839704.85736,-2.625979006116308e+16,10328.0,-2.6459434933992155e+26
10436,9587,8600,8316,10672,10734,9231,1,-25.956628504079855,11213067.151944125,-290370681466.72797,-2.911149713294277e+16,10436.0,-2.5611944042965013e+26
10290,9383,8319,7836,11134,10404,8331,1,-23.205073814341084,11074765.559657924,-380245772166.9001,-2.621825303832767e+16,10290.0,-2.870563456063784e+26
10307,9367,8227,7715,9819,9587,8106,1,-221.55004553328865,11923692.579384938,-239271947176.56223,-2.3096823993038004e+16,10307.0,-1.4395170269964308e+26
10398,9519,8471,8179,10422,10309,8872,1,-31.258674137079616,11637231.160113754,-262146422530.27045,-2.738027743403563e+16,10398.0,-2.152194380992131e+26
10335,9370,8268,7767,10875,10612,8571,1,-26.865904437373914,11932092.436566718,-376692922104.64294,-2.539850548723635e+16,10335.0,-2.944140083159383e+26
10304,9429,8352,7936,10372,10038,8602,1,-29.01212053123439,11691673.205214854,-248070994993.02362,-2.55399754323229e+16,10304.0,-2.0737694990550222e+26
10266,9300,8131,7603,10131,9576,7919,1,-64.53265406199748,11989511.459851297,-266699425879.84705,-2.2835975694259844e+16,10266.0,-1.71956608712125e+26
10292,9380,8262,7802,10106,9877,8481,1,-38.35371989384628,12124601.189952496,-233040517265.07788,-2.414903242142192e+16,10292.0,-1.840866884922528e+26
10279,9339,8250,7724,10285,10549,8652,1,-78.27957507456064,11949865.69444275,-343203519166.7249,-2.4013877697033436e+16,10279.0,-2.298360235659981e+26
10224,9269,8109,7560,9970,9516,8119,1,-40.66152037101114,12203158.272667117,-218468617516.94928,-2.2260690743097816e+16,10224.0,-1.65852324987941e+26
10635,9703,8556,8033,10138,9729,8705,1,-34.69483163804307,12789065.114066953,-169662046193.92267,-2.6802577630874504e+16,10635.0,-1.8268815208076104e+26
10722,9819,8664,8158,9454,9310,8653,1,-167.3489318574052,12924302.151334697,-103779946646.33096,-2.651288267504608e+16,10722.0,-8.693940267916663e+25
10747,9841,8719,8237,9333,9442,8917,1,-217.8427991852427,12857083.939344693,-84259052659.25688,-2.685544936050745e+16,10747.0,-7.240533175168704e+25
10673,9774,8666,8179,9198,9352,8972,1,-131.96552404899097,12769264.138219837,-59552514437.41844,-2.6019605747601016e+16,10673.0,-6.158168388736955e+25
10591,9683,8600,8081,9214,9506,9017,1,-142.7895579088926,12481356.251663001,-77350849633.41975,-2.5234346030028496e+16,10591.0,-7.2309767021894654e+25
10580,9673,8558,8077,10315,10531,9765,1,-16.000153702292344,13820775.965274839,-135611535071.42023,-2.7684282412284976e+16,10580.0,-2.6831366511388164e+26
10634,9710,8597,8132,10015,10450,9274,1,-58.09819922075006,13137998.570905982,-212735506926.43698,-2.731547842875538e+16,10634.0,-1.958179397521489e+26
10637,9744,8614,8123,9426,9527,8993,1,-69.8441238577775,13082693.67923178,-85292938843.56854,-2.6074364009946016e+16,10637.0,-9.605656545264813e+25
10739,9838,8739,8277,9903,9795,8937,1,-63.973096507383794,12458774.644600248,-145997249932.5794,-2.828243968475547e+16,10739.0,-1.4271321388108377e+26
10724,9855,8774,8313,10104,9990,9317,1,-28.24920922157104,12689939.949370418,-116017134343.99742,-2.912696014589559e+16,10724.0,-1.7905335253334775e+26
10791,9889,8792,8314,10212,10079,8962,1,-63.01819541771965,12410540.088981511,-199069519384.92618,-2.939841592230699e+16,10791.0,-1.8359829543842826e+26
10736,9855,8784,8331,9665,9878,9226,1,-79.76398301113456,12489294.982216189,-111299947997.70103,-2.8252123888138624e+16,10736.0,-1.1476805188380583e+26
10784,9879,8750,8262,9849,9824,8941,1,-89.71445830544833,12894199.649830157,-150614374775.04263,-2.826010183402471e+16,10784.0,-1.380284588062315e+26
10745,9865,8773,8269,9488,9839,9319,1,-92.84904734938614,12953558.624597289,-87168387142.06747,-2.7620561551488024e+16,10745.0,-9.614988387491406e+25
10701,9791,8653,8149,9375,9685,9128,1,-108.62124428862892,13399709.029475046,-90792679264.82431,-2.635742403448923e+16,10701.0,-9.134528193029263e+25
10620,9685,8539,7995,9064,9649,9149,1,-356.609118067505,13635161.947677355,-79434547239.68791,-2.4558707733723e+16,10620.0,-6.573988032832837e+25
10692,9783,8700,8175,9367,9756,9280,1,-94.38840094560922,12800919.216550974,-78064430837.78706,-2.653926994869226e+16,10692.0,-8.78375285293573e+25
10762,9863,8715,8194,9423,9699,9217,1,-84.08707091352966,13658481.289838444,-78807930913.62662,-2.7018039537351508e+16,10762.0,-9.316371508429543e+25
10859,9947,8822,8301,9539,9673,9194,1,-84.07663153418412,13243741.708193356,-79123407880.11818,-2.8208432642363544e+16,10859.0,-9.601303410024491e+25
10882,10005,8907,8438,9704,9883,9452,1,-53.95017683287326,13167453.515868451,-73725159061.14072,-2.96793750815186e+16,10882.0,-1.135229896451103e+26
10820,9949,8849,8397,9716,9866,9414,1,-46.99426960725765,13151398.414209267,-76889584510.30653,-2.920000558466623e+16,10820.0,-1.1987454539127328e+26
10742,9872,8802,8312,9750,9937,9313,1,-57.21302551097057,12576130.420634346,-106730981622.16751,-2.844570822611519e+16,10742.0,-1.2802597895607152e+26
10674,9784,8668,8245,9656,9664,8955,1,-69.13875348245364,12776195.467557965,-117652755871.6642,-2.733111980551381e+16,10674.0,-1.1647535354199787e+26
10681,9779,8654,8155,9516,9617,9047,1,-66.06304617229561,13064792.51098711,-92413462018.09511,-2.659960126990102e+16,10681.0,-1.0575685526435869e+26
10804,9880,8768,8205,9335,9518,9074,1,-158.9378695732683,12929571.303666351,-71237073152.50537,-2.6949511443558492e+16,10804.0,-7.244489866436384e+25
10737,9866,8729,8179,9471,9453,8837,1,-164.1459803851947,12927501.32755691,-98766288051.64108,-2.6910740651083316e+16,10737.0,-8.72942678671935e+25
10821,9958,8850,8380,9709,9638,9156,1,-54.42645988655594,12907473.111127334,-80108041171.63629,-2.901225363596812e+16,10821.0,-1.102770124124197e+26
10856,9969,8869,8360,9538,9573,9123,1,-94.84493524505605,12772455.437277595,-74002016249.63828,-2.858961354575449e+16,10856.0,-8.640568800755842e+25
10743,9854,8739,8245,9325,9693,9247,1,-129.59912310496026,13226983.333892228,-73199568100.10735,-2.7059884093268564e+16,10743.0,-7.616190444336031e+25
10707,9792,8725,8247,9461,9815,9260,1,-97.51461199959972,12520252.030977547,-92733311007.74707,-2.714378694459458e+16,10707.0,-9.630147920661328e+25
10685,9793,8685,8231,9594,9676,8989,1,-85.55540209265043,12718466.49835941,-113804982214.39313,-2.7190455268425544e+16,10685.0,-1.092770462385686e+26
10695,9836,8844,8482,10226,10188,9057,1,-72.07188924603608,11087163.849215737,-207879900341.75873,-3.0173656849228176e+16,10695.0,-1.7089439927942787e+26
10549,9739,8849,8767,11400,11354,9789,1,-14.322832523486442,10422057.501392754,-336683168914.62823,-3.444098260617733e+16,10549.0,-3.4646625582540785e+26
10628,9817,8818,8692,10528,11323,10314,1,-19.970214076309972,12696355.442575864,-208535379370.73282,-3.2641140818149548e+16,10628.0,-2.7223073554529263e+26
10748,9962,8993,8839,10652,11823,10959,1,-17.343749282621456,12964358.855879107,-187917084242.67822,-3.506254937575019e+16,10748.0,-3.198020543598081e+26
10795,9988,9057,8903,10622,12124,11412,1,-16.09419173827003,12866458.093647335,-158719761228.27927,-3.598381838260193e+16,10795.0,-3.385657004392198e+26
10774,9984,8961,8789,10395,11506,10805,1,-20.103232486006245,13683342.263261814,-146592788533.35797,-3.407082971089978e+16,10774.0,-2.676332987614699e+26
10826,10063,9110,8964,10649,11768,11169,1,-15.869844991697827,12937075.4452377,-129986017392.81671,-3.654502944496684e+16,10826.0,-3.0795413085539495e+26
10761,9989,8933,8750,10644,11664,10554,1,-22.124929039635923,13858571.021518616,-238702705497.69357,-3.4206399068393556e+16,10761.0,-3.098659512884523e+26
10613,9753,8778,8561,10904,11375,10308,1,-13.267080368590054,12285885.744615037,-218773950417.77078,-3.2456845392976424e+16,10613.0,-3.54291010713373e+26
10672,9863,8941,8801,10742,11295,10361,1,-16.975949917382376,11549968.935746811,-194277301450.90674,-3.4125275930655136e+16,10672.0,-2.8907144839247823e+26
10829,9984,8882,8431,9926,9600,8848,1,-75.34870434435737,12350600.753103312,-127107281058.15392,-2.977487020255177e+16,10829.0,-1.2403188355071489e+26
10725,9905,8914,8732,10479,11370,10473,1,-21.49855584524082,12760218.03547569,-185953024070.35867,-3.3328600667386444e+16,10725.0,-2.700447286662013e+26
10830,9992,8996,8765,10498,11234,10430,1,-21.96047132117519,12771037.680032883,-164650266468.24802,-3.3982650497096144e+16,10830.0,-2.6667365245273457e+26
10949,10155,9201,9026,10971,12065,11182,1,-15.965912092253562,12919042.262958102,-200134415064.69244,-3.828988999482559e+16,10949.0,-3.830879617306199e+26
10832,9959,8924,8415,9847,9656,8970,1,-90.21584612468216,11599226.073588114,-115947345186.17929,-2.950534076738508e+16,10832.0,-1.1527438441228816e+26
10828,9929,8837,8339,9720,9645,9004,1,-85.1464315775518,12467361.803089414,-106979827411.77856,-2.86636631234154e+16,10828.0,-1.113744848553024e+26
10833,9929,8875,8411,9727,9723,9124,1,-79.54503372056764,12088068.873538805,-101388933972.29152,-2.9137691373407544e+16,10833.0,-1.100478931898961e+26
10770,9893,8883,8418,9797,9886,9286,1,-60.99256286068097,11667746.504108481,-103291174639.4664,-2.924751888288596e+16,10770.0,-1.215581170894699e+26
10733,9866,8855,8444,9950,9945,9193,1,-55.14723017126426,11548127.013236396,-131667094164.20023,-2.954822084313283e+16,10733.0,-1.3989776256055058e+26
10717,9876,8955,8629,10834,10457,9222,1,-27.861907869586634,10258652.050765255,-238013369301.12567,-3.270333187143905e+16,10717.0,-2.427720903352368e+26
10839,9967,8872,8378,9582,9310,8726,1,-195.435629365007,12140627.810163805,-94351526170.77693,-2.862907558782384e+16,10839.0,-8.076173900451626e+25
10970,10184,9210,9030,10858,11746,10839,1,-19.90387871698869,12847701.272729846,-200681168928.6862,-3.7854838304600344e+16,10970.0,-3.288738137752506e+26
10838,10052,9059,8843,10668,11674,10719,1,-21.494104385865153,13046469.071109895,-206177332175.05524,-3.536154976319016e+16,10838.0,-3.080805199883392e+26
10721,9887,8844,8612,10579,11336,10274,1,-20.98536314791263,13312820.693402063,-218282743890.9142,-3.257475490041077e+16,10721.0,-2.9597795782671577e+26
10722,9956,8978,8768,10864,11395,10239,1,-19.725182438132926,12225926.585369503,-244251521278.62762,-3.450787025572773e+16,10722.0,-3.1010835039520374e+26
10919,10029,8992,8549,9990,9499,8817,1,-73.65047342648873,11400192.408419281,-115257542692.30602,-3.085960550837772e+16,10919.0,-1.190748631460039e+26
10849,10000,8976,8529,10249,9826,8981,1,-49.25159510936753,11404552.729557414,-148503650135.70715,-3.1239337509701244e+16,10849.0,-1.5940132391223526e+26
