B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
10513,9657,8611,8391,10016,11495,10508,1,883026560936.9996,110470604.0,927399911079.0,81031887.0,10508.0,1.0,9657.0,-59180509.30577169,6.48641975308642,8611.0
10508,9671,8599,8338,9890,11424,10569,1,871438474960.0059,111059052.0,920665817632.0,80636798.0,10569.0,1.0,9671.0,-60371105.13164321,6.552386856788592,8599.0
10353,9496,8504,8341,10659,12079,10382,1,922922061431.0028,107484846.0,894026823669.0,79206136.0,10382.0,1.0,9496.0,-53204146.6988476,4.4235193864507885,8504.0
10386,9537,8469,8274,10258,11598,10142,1,860693781310.9766,105334812.0,892508072904.0,78909138.0,10142.0,1.0,9537.0,-54504081.603258945,5.828735632183908,8469.0
10419,9589,8634,8475,10701,11688,10170,1,922221244350.9761,105961230.0,920008379475.0,81266775.0,10170.0,1.0,9589.0,-52538550.40132037,5.144157814871017,8634.0
10482,9639,8607,8455,10501,11723,10225,1,907729201200.9756,107178450.0,928970499420.0,81497745.0,10225.0,1.0,9639.0,-54429966.03200883,5.715483510340973,8607.0
10353,9495,8511,8344,10892,12465,10293,1,935350580742.9941,106563429.0,894348377496.0,79226280.0,10293.0,1.0,9495.0,-51597363.79555869,4.137057877813505,8511.0
10515,9686,8691,8528,10353,12094,11046,1,975139421929.0507,116148690.0,942900238800.0,82602208.0,11046.0,1.0,9686.0,-60030430.69520193,4.6884550084889645,8691.0
10464,9636,8612,8451,10446,11714,10279,1,907313771999.9824,107559456.0,925344746496.0,81433836.0,10279.0,1.0,9636.0,-54865634.1682536,5.6790055248618785,8612.0
10436,9556,8588,8354,10175,11549,10280,1,873712753640.9851,107282080.0,909834941984.0,79830824.0,10280.0,1.0,9556.0,-56397321.30880298,6.1741741741741745,8588.0
10467,9607,8623,8410,10253,11725,10608,1,914592715297.0135,111033936.0,921383528490.0,80794870.0,10608.0,1.0,9607.0,-57984724.275078274,5.346774193548387,8623.0
10388,9541,8540,8375,10782,12308,10684,1,964646190925.0286,110985392.0,903750806000.0,79905875.0,10684.0,1.0,9541.0,-54490095.177985944,3.9526452090270072,8540.0
10492,9650,8679,8538,10873,12049,10274,1,953665361594.9794,107794808.0,939880662432.0,82391700.0,10274.0,1.0,9650.0,-52837353.064638786,4.853094000944733,8679.0
10555,9765,8782,8612,10316,11985,11018,1,978738151049.0438,116294990.0,959445911300.0,84096180.0,11018.0,1.0,9765.0,-60553246.82031428,5.08444854637748,8782.0
10517,9647,8538,8199,9287,9671,9016,1,686420492520.8573,94821272.0,906869162511.0,79095753.0,9016.0,1.0,9647.0,-54608735.10470836,-21.83050847457627,8538.0
10583,9710,8602,8254,9332,9918,9411,1,724795166784.8894,99596613.0,924447083806.0,80146340.0,9411.0,1.0,9710.0,-57451955.96372937,-100.11702127659575,8602.0
10732,9901,8760,8473,9636,10387,9786,1,798881039670.912,105023352.0,975884756752.0,83891173.0,9786.0,1.0,9901.0,-59409338.099999994,45.096774193548384,8760.0
10594,9752,8752,8398,9368,9981,9521,1,748939654749.8988,100865474.0,942531356728.0,81897296.0,9521.0,1.0,9752.0,-58063418.1654479,-92.4368932038835,8752.0
10811,9985,8930,8634,9821,10556,10229,1,867252487758.9463,110585719.0,1009122243114.0,86210490.0,10229.0,1.0,9985.0,-62010927.642441206,16.907438016528925,8930.0
10618,9789,8804,8535,9734,10436,9783,1,812664721593.9215,103875894.0,962252321340.0,83549115.0,9783.0,1.0,9789.0,-57707057.88380282,26.876373626373628,8804.0
10687,9841,8887,8588,9740,10849,10341,1,864884343312.9677,110514267.0,980852389772.0,84514508.0,10341.0,1.0,9841.0,-61837623.09013165,12.83002481389578,8887.0
10564,9710,8664,8400,9789,10181,9381,1,771278005335.8881,99100884.0,937424006400.0,81564000.0,9381.0,1.0,9710.0,-54575279.80055402,45.53883495145631,8664.0
10563,9735,8766,8584,10564,10619,9457,1,857473869084.8954,99894291.0,957776701896.0,83565240.0,9457.0,1.0,9735.0,-50970062.56308465,10.820366132723112,8766.0
10741,9930,8823,8540,9664,10234,9755,1,804980824590.9082,104778455.0,985251951740.0,84802200.0,9755.0,1.0,9930.0,-59144444.48600249,70.68840579710145,8823.0
10483,9678,8590,8337,9791,9873,9026,1,736675791158.8611,94619558.0,916180350393.0,80685486.0,9026.0,1.0,9678.0,-51725175.78684517,-3008.6666666666665,8590.0
10593,9720,8671,8386,9615,9903,9201,1,741791943996.8687,97466193.0,941006888514.0,81511920.0,9201.0,1.0,9720.0,-54677069.3042325,-56.4478527607362,8671.0
10668,9825,8762,8485,9639,10152,9515,1,778100980690.892,101506020.0,965645810640.0,83365125.0,9515.0,1.0,9825.0,-57088693.07207258,9515.0,8762.0
10581,9758,8748,8450,9708,10530,9901,1,812100000218.9358,104762481.0,946041390450.0,82455100.0,9901.0,1.0,9758.0,-58330267.89437585,17.129757785467127,8748.0
10523,9672,8558,8255,9493,10056,9285,1,727518663435.8824,97706055.0,914105281895.0,79842360.0,9285.0,1.0,9672.0,-55185880.84511568,,8558.0
10523,9670,8549,8216,9453,10177,9319,1,723669964356.8856,98063837.0,909786674264.0,79448720.0,9319.0,1.0,9670.0,-55723950.82769915,282.3939393939394,8549.0
10498,9655,8556,8217,9686,10465,9522,1,757754694486.9071,99961956.0,905579168868.0,79335135.0,9522.0,1.0,9655.0,-55664526.91935484,19.31440162271805,8556.0
10601,9770,8719,8409,9598,10093,9330,1,752921483400.8801,98907330.0,945013519209.0,82155930.0,9330.0,1.0,9770.0,-55715272.61956646,-113.78048780487805,8719.0
10548,9673,8601,8308,9421,9797,9223,1,721783854537.8745,97284204.0,924350605632.0,80363284.0,9223.0,1.0,9673.0,-55310026.46192303,-43.50471698113208,8601.0
10477,9609,8572,8254,9458,9727,8918,1,696102105972.8513,93433886.0,906021184366.0,79312686.0,8918.0,1.0,9609.0,-52816268.23471769,-25.12112676056338,8572.0
10505,9639,8533,8242,9549,9710,8840,1,695640391680.8416,92864200.0,909546116050.0,79444638.0,8840.0,1.0,9639.0,-52088146.55103715,-24.692737430167597,8533.0
10533,9681,8564,8259,9451,9874,9123,1,712007043825.8662,96092559.0,916287231051.0,79955379.0,9123.0,1.0,9681.0,-54508053.84755955,-41.84862385321101,8564.0
10573,9733,8666,8419,9797,10205,9456,1,779839809264.8944,99978288.0,941145941851.0,81942127.0,9456.0,1.0,9733.0,-54968843.71197785,36.229885057471265,8666.0
10602,9771,8648,8425,9828,10105,9262,1,766803730814.8737,98195724.0,946990253700.0,82320675.0,9262.0,1.0,9771.0,-53846618.348288625,147.015873015873,8648.0
10501,9621,8576,8272,9618,10285,9451,1,751823212894.9,99244951.0,912161720272.0,79584912.0,9451.0,1.0,9621.0,-55396736.74813433,31.929054054054053,8576.0
10550,9704,8766,8485,9968,10535,9683,1,818871256507.9178,102155650.0,944401712500.0,82338440.0,9683.0,1.0,9704.0,-55432903.924480945,15.719155844155845,8766.0
10425,9569,8499,8228,10013,10061,8871,1,730762268598.8511,92480175.0,894224182500.0,78733732.0,8871.0,1.0,9569.0,-49474789.25450053,38.4025974025974,8499.0
10543,9707,8576,8340,9826,10095,9006,1,737936293776.8544,94950258.0,927031440660.0,80956380.0,9006.0,1.0,9707.0,-51912377.63899254,-176.58823529411765,8576.0
10464,9618,8535,8203,9442,9823,9080,1,703175729880.8678,95013120.0,898189913088.0,78896454.0,9080.0,1.0,9618.0,-53804816.093731694,-62.62068965517241,8535.0
10500,9641,8530,8282,9914,10683,9523,1,781812083181.9071,99991500.0,913090500000.0,79846762.0,9523.0,1.0,9641.0,-54148912.27526378,14.538931297709924,8530.0
10908,10161,9338,9201,11030,12559,11727,1,1190010470968.0752,127918116.0,1094776053264.0,93491361.0,11727.0,1.0,10161.0,-64180837.44666953,4.428625377643504,9338.0
10483,9683,8564,8416,10514,11799,10622,1,939785061481.0133,111350426.0,924861920224.0,81492128.0,10622.0,1.0,9683.0,-56464954.482951894,4.748323647742512,8564.0
10701,9944,8904,8732,10246,11793,11194,1,1001385799781.0461,119786994.0,999913553532.0,86831008.0,11194.0,1.0,9944.0,-63536716.55615453,5.5774788241155955,8904.0
11068,10367,9433,9303,10417,11727,11631,1,1127023917943.051,128731908.0,1139623305072.0,96444201.0,11631.0,1.0,10367.0,-68975091.93263012,6.935599284436494,9433.0
11088,10329,9444,9257,10445,11875,11630,1,1124368349881.049,128953440.0,1138090238208.0,95615553.0,11630.0,1.0,10329.0,-69406797.5608852,6.722543352601156,9444.0
10499,9693,8839,8631,10513,12007,10892,1,988200695077.0375,114355108.0,951386507631.0,83660283.0,10892.0,1.0,9693.0,-58437718.59780518,4.787692307692308,8839.0
10799,10050,9110,8908,10314,11563,11131,1,1022563918873.0309,120203669.0,1038836716108.0,89525400.0,11131.0,1.0,10050.0,-64062783.133260146,6.404487917146145,9110.0
10956,10203,9289,9193,10569,11930,11571,1,1124121030061.0562,126771876.0,1103471973648.0,93796179.0,11571.0,1.0,10203.0,-66245297.27543331,5.811652435961828,9289.0
10642,9867,8791,8688,10851,12072,11052,1,1041792962941.0386,117615384.0,983934800832.0,85724496.0,11052.0,1.0,9867.0,-58344259.802525304,4.295375048581422,8791.0
10979,10260,9382,9238,10477,11747,11499,1,1112822003455.0474,126247521.0,1113534117958.0,94781880.0,11499.0,1.0,10260.0,-66923068.34011938,6.537237066515066,9382.0
10380,9553,8704,8521,11304,12446,10562,1,1017236813687.0177,109633560.0,918090032400.0,81401113.0,10562.0,1.0,9553.0,-51181680.340992644,3.5622259696458687,8704.0
10730,9948,9015,8845,10474,11800,10985,1,1017560312016.0239,117869050.0,1018350500500.0,87990060.0,10985.0,1.0,9948.0,-61414460.338325016,5.83067940552017,9015.0
10767,10018,9110,8955,10520,11993,11522,1,1085324376305.0702,124057374.0,1038137827995.0,89711190.0,11522.0,1.0,10018.0,-64471294.0856202,4.966379310344828,9110.0
10789,10037,9186,8999,10510,11804,11353,1,1073638451101.0524,122487517.0,1047506286479.0,90322963.0,11353.0,1.0,10037.0,-64030651.80916612,5.4713253012048195,9186.0
10881,10168,9268,9150,10635,11965,11568,1,1125559089025.0632,125871408.0,1083324873150.0,93037200.0,11568.0,1.0,10168.0,-65130180.310746655,5.3259668508287294,9268.0
10316,9465,8433,8042,9561,10252,9303,1,715207616235.9019,95969748.0,855828481952.0,76117530.0,9303.0,1.0,9465.0,-53549464.60832444,18.385375494071145,8433.0
10266,9419,8360,7949,9214,9696,9097,1,666189857443.8861,93389802.0,837751119444.0,74871631.0,9097.0,1.0,9419.0,-53531227.94605263,94.76041666666667,8360.0
10285,9419,8298,7868,8870,9382,8992,1,627451635008.8743,92482720.0,832286678300.0,74108692.0,8992.0,1.0,9419.0,-54660753.384429984,-30.900343642611684,8298.0
10272,9414,8309,7899,8933,9485,9003,1,635175100482.8766,92478816.0,833454959616.0,74361186.0,9003.0,1.0,9414.0,-54242132.87597785,-38.31063829787234,8309.0
10268,9410,8323,7900,9135,9592,9039,1,652220172009.8804,92812452.0,832911409600.0,74339000.0,9039.0,1.0,9410.0,-53616041.04878049,1506.5,8323.0
10286,9391,8293,7860,8794,9478,8981,1,620681876493.8732,92378566.0,831602116560.0,73813260.0,8981.0,1.0,9391.0,-54941979.54720849,-24.20754716981132,8293.0
10365,9499,8471,8124,9949,11184,10136,1,819143982160.978,105059640.0,872787519900.0,77169876.0,10136.0,1.0,9499.0,-56693403.66143312,6.350877192982456,8471.0
10239,9330,8198,7751,8560,9104,8793,1,583312847760.8588,90031527.0,812592524871.0,72316830.0,8793.0,1.0,9330.0,-54440708.62307879,-13.803767660910518,8198.0
10254,9367,8223,7776,8629,9281,9000,1,603799641000.8778,92286000.0,817603756416.0,72837792.0,9000.0,1.0,9367.0,-55557315.21342576,-22.443890274314214,8223.0
10342,9481,8488,8163,10436,11780,10575,1,900765016876.0226,109366650.0,873089697132.0,77393403.0,10575.0,1.0,9481.0,-56288544.71606975,4.219872306464485,8488.0
10380,9496,8400,7986,9084,9896,9337,1,677254094291.8997,96918060.0,860446778400.0,75835056.0,9337.0,1.0,9496.0,-56590209.80428571,169.76363636363635,8400.0
10264,9374,8272,7833,8676,9331,9076,1,616703699068.8844,93156064.0,825204168768.0,73426542.0,9076.0,1.0,9374.0,-55864779.08994198,-26.307246376811595,8272.0
10203,9277,8122,7672,8400,8890,8624,1,555683955904.8453,87990672.0,798664475448.0,71173144.0,8624.0,1.0,9277.0,-53768064.05515883,-10.133960047003525,8122.0
10389,9525,8401,7975,8919,9616,9236,1,656851712860.889,95952804.0,860752284975.0,75961875.0,9236.0,1.0,9525.0,-56844194.41947387,-44.19138755980861,8401.0
10288,9383,8265,7818,8611,9178,8974,1,604044507766.8723,92324512.0,827480136192.0,73356294.0,8974.0,1.0,9383.0,-55767634.71796734,-17.224568138195778,8265.0
10351,9485,8358,7950,9151,10145,9697,1,705360730306.9369,100373647.0,851788447950.0,75405750.0,9697.0,1.0,9485.0,-58161203.31119885,17.72760511882998,8358.0
10373,9505,8501,8174,10595,11945,10551,1,913644388957.0172,109445523.0,879515280446.0,77693870.0,10551.0,1.0,9505.0,-55691068.633925416,4.059638322431704,8501.0
10228,9338,8208,7737,8381,9104,9005,1,583826279840.8805,92103140.0,809382920208.0,72248106.0,9005.0,1.0,9338.0,-56524057.515533626,-15.552677029360968,8208.0
10389,9499,8331,7910,9003,9877,9671,1,688607501140.9309,100472019.0,853736749110.0,75137090.0,9671.0,1.0,9499.0,-59128295.49549874,25.78933333333333,8331.0
10220,9306,8141,7667,8344,8828,8698,1,556352148446.8512,88893560.0,800805882800.0,71349102.0,8698.0,1.0,9306.0,-54709634.71195185,-10.293491124260354,8141.0
10390,9521,8423,7969,8925,9717,9320,1,662772544880.897,96834800.0,860270284900.0,75872849.0,9320.0,1.0,9521.0,-57476709.431319006,-81.75438596491227,8423.0
10373,9471,8484,8159,10117,11677,10609,1,875605635462.0228,110047157.0,877901293511.0,77273889.0,10609.0,1.0,9471.0,-58426712.23697549,4.8354603463992705,8484.0
10204,9319,8156,7675,8299,8854,8690,1,553419347800.8517,88672760.0,799133402800.0,71523325.0,8690.0,1.0,9319.0,-54731503.22400687,-9.764044943820224,8156.0
10222,9316,8235,7771,9591,9660,8877,1,661526805126.8685,90740694.0,811986225964.0,72394636.0,8877.0,1.0,9316.0,-50560745.06939891,18.68842105263158,8235.0
10381,9483,8364,7951,8991,10024,9771,1,698402343489.9413,101432751.0,856840795111.0,75399333.0,9771.0,1.0,9483.0,-59666416.99121234,22.72325581395349,8364.0
10341,9490,8462,8131,9788,11067,10362,1,824565330733.0021,107153442.0,869498900811.0,77163190.0,10362.0,1.0,9490.0,-58415090.48593714,6.1752085816448155,8462.0
10229,9339,8214,7756,9147,9627,9104,1,645782243808.89,93124816.0,811529212396.0,72433284.0,9104.0,1.0,9339.0,-53800191.07669832,34.225563909774436,8214.0
10251,9354,8233,7745,8785,9479,9017,1,613422659741.8796,92433267.0,813867842745.0,72446730.0,9017.0,1.0,9354.0,-55164739.370521076,-46.47938144329897,8233.0
10221,9309,8281,7819,9542,9968,9169,1,683995260244.8971,93716349.0,816841867779.0,72787071.0,9169.0,1.0,9309.0,-52402447.13186813,13.66467958271237,8281.0
10379,9506,8379,7938,9032,9857,9319,1,668038441884.898,96721901.0,855110262258.0,75458628.0,9319.0,1.0,9506.0,-56842957.15789474,274.0882352941176,8379.0
10322,9426,8402,8002,9454,10671,10115,1,765104517275.98,104407030.0,852562559368.0,75426852.0,10115.0,1.0,9426.0,-58859606.358009994,8.124497991967871,8402.0
10318,9414,8259,7820,8872,9761,9615,1,666980252415.9319,99207570.0,832525989680.0,73617480.0,9615.0,1.0,9414.0,-58812952.602615334,27.550143266475644,8259.0
10367,9490,8408,7964,9342,10314,9521,1,708260715720.9185,98704207.0,855928423196.0,75578360.0,9521.0,1.0,9490.0,-56570552.46955281,17.896616541353385,8408.0
10380,9509,8431,7999,9431,10042,9464,1,713852371232.9119,98236320.0,861847455600.0,76062491.0,9464.0,1.0,9509.0,-55886053.18799668,18.34108527131783,8431.0
10292,9393,8319,7924,9323,10618,10105,1,746407431695.9819,104000660.0,839351791936.0,74430132.0,10105.0,1.0,9393.0,-59122695.734463274,8.337458745874587,8319.0
10323,9418,8293,7835,8805,9793,9444,1,651417380844.9149,97490412.0,834931517715.0,73790030.0,9444.0,1.0,9418.0,-58199955.05534788,103.78021978021978,8293.0
9859,8993,7896,7440,7869,7962,7929,1,464127979500.8043,78172011.0,723167114640.0,66907920.0,7929.0,1.0,8993.0,-48769061.77203647,-5.282478347768155,7896.0
9905,9027,7950,7484,7874,8248,8367,1,492976193370.8447,82875135.0,734247943100.0,67558068.0,8367.0,1.0,9027.0,-51856763.16528302,-7.288327526132404,7950.0
9955,9090,8003,7614,8051,8232,8191,1,502029322378.8228,81541405.0,754562818350.0,69211260.0,8191.0,1.0,9090.0,-50163048.31375734,-6.172569706103994,8003.0
9911,9064,7945,7506,7866,7960,7973,1,470664400332.8045,79020403.0,737298775026.0,68034384.0,7973.0,1.0,9064.0,-49387292.88810573,-5.052598225602028,7945.0
9859,8975,7883,7423,7978,8150,8063,1,477416954542.81793,79493117.0,721514716663.0,66621425.0,8063.0,1.0,8975.0,-49198585.92173031,-6.497179693795326,7883.0
9881,9020,7921,7464,7877,8075,8168,1,480148087728.82666,80708008.0,728741377704.0,67325280.0,8168.0,1.0,9020.0,-50386192.48680723,-6.283076923076923,7921.0
9860,8967,7846,7365,7651,7773,7862,1,442943145948.7974,77519320.0,716022354000.0,66041955.0,7862.0,1.0,8967.0,-49279194.86400714,-4.5922897196261685,7846.0
9907,9046,7910,7488,7828,7912,7953,1,466094758668.80286,78790371.0,734937083712.0,67736448.0,7953.0,1.0,9046.0,-49315062.943615675,-4.9275092936802976,7910.0
9840,8937,7806,7359,7806,8093,7978,1,458212544714.81085,78503520.0,712539590400.0,65767383.0,7978.0,1.0,8937.0,-49140491.0,-5.638162544169611,7806.0
9811,8930,7833,7387,7838,7972,7873,1,455763986262.8025,77242003.0,711041011027.0,65965910.0,7873.0,1.0,8930.0,-48136642.69385932,-5.294552790854069,7833.0
9847,8950,7811,7347,7625,7670,7739,1,433469337953.78595,76205933.0,712390165923.0,65755650.0,7739.0,1.0,8950.0,-48445950.26520292,-4.22896174863388,7811.0
9838,8957,7856,7405,7875,8082,7930,1,462354970480.80615,78015340.0,716702136820.0,66326585.0,7930.0,1.0,8957.0,-48575574.85807026,-5.514603616133519,7856.0
9819,8947,7801,7325,7633,7712,7704,1,430668276120.78467,75645576.0,706223474325.0,65536775.0,7704.0,1.0,8947.0,-48029621.17318292,-4.263420033204206,7801.0
9845,8954,7809,7339,7719,7839,7823,1,443093898585.7947,77017435.0,711325419475.0,65713406.0,7823.0,1.0,8954.0,-48633960.58221283,-4.764311814859927,7809.0
9838,8980,7887,7421,7940,8218,8087,1,476428630387.8221,79559906.0,718250716724.0,66640580.0,8087.0,1.0,8980.0,-49343362.14821859,-6.564123376623376,7887.0
9884,8988,7884,7410,7756,7807,7871,1,452283992325.7964,77796964.0,723908508960.0,66601080.0,7871.0,1.0,8988.0,-49100496.02130897,-4.721655668866227,7884.0
9799,8933,7832,7364,7884,7986,7938,1,460784833488.8101,77784462.0,707094232964.0,65782612.0,7938.0,1.0,8933.0,-48354752.68437181,-5.919463087248322,7832.0
9881,8979,7871,7402,7810,7951,7951,1,459565716838.8047,78563831.0,722688059722.0,66462558.0,7951.0,1.0,8979.0,-49357284.61059586,-5.224047306176084,7871.0
9837,8939,7810,7329,7653,7688,7799,1,437360113201.79285,76718763.0,709202184201.0,65513931.0,7799.0,1.0,8939.0,-48706044.68098591,-4.550175029171529,7810.0
9823,8965,7865,7400,7993,8127,8012,1,473816668512.8157,78701876.0,714035834600.0,66341000.0,8012.0,1.0,8965.0,-48567012.22631914,-6.577996715927751,7865.0
9879,9002,7944,7517,8194,8395,8195,1,504684305510.8296,80958405.0,733618916397.0,67668034.0,8195.0,1.0,9002.0,-49179988.945745215,-8.13803376365442,7944.0
9929,9068,8034,7641,8746,8789,8259,1,551851976304.8319,82003611.0,753288298281.0,69288588.0,8259.0,1.0,9068.0,-47645464.759895444,-14.617699115044248,8034.0
9817,8980,7867,7450,7943,8164,8030,1,475099221960.81805,78830510.0,717982493050.0,66901000.0,8030.0,1.0,8980.0,-48621764.32057964,-6.205564142194745,7867.0
9801,8943,7824,7336,7738,7853,7876,1,447011563416.80365,77192676.0,704693232936.0,65605848.0,7876.0,1.0,8943.0,-48613176.535787314,-5.171372291529876,7824.0
9821,8946,7826,7347,7702,8052,8674,1,490746920328.88324,85187354.0,708633145227.0,65726262.0,8674.0,1.0,8946.0,-53819613.02095579,-10.952020202020202,7826.0
9867,9044,8069,7721,8948,9469,8730,1,603047797200.8849,86138910.0,751698716769.0,69828724.0,8730.0,1.0,9044.0,-48756655.09976453,97.0,8069.0
9860,8972,7938,7531,8248,8206,8101,1,503119304527.82166,79875860.0,732160807600.0,67568132.0,8101.0,1.0,8972.0,-48172168.896195516,-7.77447216890595,7938.0
9838,8948,7824,7378,7766,7825,8086,1,463228414974.82196,79550068.0,714088908232.0,66018344.0,8086.0,1.0,8948.0,-49933854.88292433,-5.928152492668621,7824.0
9791,8919,7804,7334,7775,7925,7836,1,446746486488.80035,76722276.0,703064236454.0,65411946.0,7836.0,1.0,8919.0,-48086607.05535623,-5.175693527080581,7804.0
9858,8992,7971,7576,8969,9085,8335,1,566273940475.8456,82166430.0,736236922464.0,68123392.0,8335.0,1.0,8992.0,-46632055.90578346,-64.11538461538461,7971.0
9975,9211,8337,8249,10288,11839,10422,1,884366480593.0448,103959450.0,820780655625.0,75981539.0,10422.0,1.0,9211.0,-50904140.72256207,4.192276749798873,8337.0
