B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5
10296,9532,9067,9163,15236,17135,11764,0,1921510193123.11,9163.0,106664188.0,1.909150881358703e-09,9621.609688361386
10292,9472,8973,8979,14683,17344,12051,0,1979851809023.1277,8979.0,108133623.0,1.9477007385740157e-09,8297.253578343523
10479,9675,8796,8524,12234,12314,10321,0,1229707883249.1868,8524.0,90783516.0,1.0460923231265866e-08,6463.925835456739
10287,9503,8975,9015,14884,16875,11679,0,1872966226299.1238,9015.0,104819025.0,2.053064500456402e-09,8986.828934690053
10240,9444,8853,8713,15055,16488,11274,0,1755588271859.1492,8713.0,99808722.0,2.086131275036272e-09,8928.467131620022
10598,9824,8976,8881,11059,12302,11192,0,1352695639039.1619,8881.0,100459392.0,1.4290024771294691e-08,4842.52557992786
10445,9610,8837,8706,11905,13273,11089,0,1414526017739.1665,8706.0,97993493.0,7.650890741623527e-09,5655.16201332878
10237,9422,8848,8722,15161,16277,11100,0,1702400389255.1482,8722.0,98212800.0,2.124669486052989e-09,9293.160925867094
10240,9438,8910,8871,15155,16939,11564,0,1848824033627.1338,8871.0,103035240.0,1.9216654185482636e-09,9112.531048794568
10342,9515,8779,8591,12699,13677,10656,0,1386819727864.1694,8591.0,93549024.0,5.6015082785258874e-09,6881.863916078906
10289,9470,8712,8479,12612,13483,10718,0,1368599721819.1758,8479.0,93375216.0,5.9874848129921735e-09,6490.645023407502
10176,9339,8699,8463,15196,16022,10812,0,1617874939856.1685,8463.0,94053588.0,2.1323618460608042e-09,9078.499281388395
10197,9384,8728,8560,14971,15438,10677,0,1546860943535.1604,8560.0,93188856.0,2.5119006163074883e-09,9235.762964436432
10288,9518,8974,8966,14937,17054,11701,0,1899391406903.1284,8966.0,105004774.0,1.972572544356037e-09,8878.306028019259
10234,9442,8872,8804,14962,16788,11467,0,1817744267655.14,8804.0,101735224.0,2.003089584776393e-09,8848.902850304832
10361,9545,8760,8642,12242,13348,10850,0,1382445875199.166,8642.0,95046000.0,6.799777244050035e-09,6222.403513035792
10403,9588,8879,8788,12035,13320,10995,0,1404280331051.1553,8788.0,97624605.0,7.30922329245354e-09,6188.976077465304
10583,9809,9075,9063,11937,13320,11377,0,1486560963434.1438,9063.0,103246275.0,8.275908655812435e-09,5998.5233499804235
10652,9895,9112,9073,11857,12847,11429,0,1452956815124.1482,9073.0,104141048.0,1.0519112319137443e-08,5758.909269916312
10562,9771,9034,8883,12062,12934,10858,0,1372301833025.159,8883.0,98091172.0,8.971803800721033e-09,6435.904884896263
10475,9685,8820,8697,11406,12654,10980,0,1345728231899.1697,8697.0,96843600.0,1.0614393761187021e-08,5159.262718858041
10527,9732,8875,8731,11097,12259,10675,0,1273662848399.1707,8731.0,94740625.0,1.3256140509289023e-08,5296.504425371906
10476,9656,8885,8692,11810,12430,10527,0,1263579283719.1702,8692.0,93532395.0,1.0654901178991983e-08,6258.134324423107
10492,9674,8898,8756,12241,13120,10625,0,1348641679251.1655,8756.0,94541250.0,7.628963427534148e-09,6665.524031478322
10423,9605,8794,8696,11448,12832,10964,0,1351412377409.1658,8696.0,96417416.0,9.488425629445359e-09,5322.096754553142
10375,9522,8807,8456,13529,13456,10537,0,1350168933437.185,8456.0,92799359.0,5.4665615408325586e-09,7523.045216562321
10379,9547,8935,8610,13510,13149,10476,0,1315174279872.1707,8610.0,93603060.0,6.2076363361135474e-09,8058.265172367224
10368,9570,8904,8600,12599,12761,10468,0,1278466367639.1707,8600.0,93207072.0,8.093805158615234e-09,7121.027735534917
10413,9611,8845,8676,12505,13276,10939,0,1395853671498.1667,8676.0,96755455.0,7.0030347406336265e-09,6410.522250347538
10417,9587,8824,8596,13526,13663,10413,0,1364054111440.1748,8596.0,91884312.0,5.1020930913081514e-09,7935.78747978219
10566,9772,8928,8696,12345,13105,10939,0,1400958118755.177,8696.0,97663392.0,8.072630579646217e-09,6071.635060094981
10577,9777,9029,8827,12823,13573,11284,0,1497511422296.1655,8827.0,101883236.0,6.63839403463063e-09,6471.187835533605
10502,9679,8852,8590,12574,13116,11120,0,1411767054187.1821,8590.0,98434240.0,7.675201528403222e-09,5906.842235059674
10490,9652,8786,8462,11479,11881,11118,0,1275046033087.1934,8462.0,97682748.0,1.5435115484364716e-08,4545.229930243153
10552,9699,8900,8577,11439,12081,12511,0,1466045468408.1873,8577.0,111347900.0,1.6164666411926524e-08,3206.8227893116928
10370,9534,8789,8289,13669,12399,10566,0,1249112483681.2007,8289.0,92864574.0,8.263865288464945e-09,7194.7410904184
10541,9725,8891,8688,11531,12418,10813,0,1305918950624.1758,8688.0,96138383.0,1.1722966393217858e-08,5457.370471770882
10477,9635,8838,8582,11806,12390,10410,0,1242806490629.181,8582.0,92003580.0,1.0634350297608848e-08,6142.794635817438
10523,9702,8900,8659,12249,12705,10395,0,1281414692249.1772,8659.0,92515500.0,8.953944280702825e-09,6727.369541320106
10469,9680,8866,8643,11782,12652,10760,0,1317877656479.1743,8643.0,95398160.0,9.962707680054082e-09,5765.010350765671
10516,9691,8899,8680,11614,12430,11276,0,1358383390088.1746,8680.0,100345124.0,1.1887640589683623e-08,4995.807147490297
10526,9727,8929,8681,11543,12139,11541,0,1362802580055.1753,8681.0,103049589.0,1.443289634586941e-08,4595.132197557825
10509,9691,8830,8536,11288,11857,11186,0,1285426179311.188,8536.0,98772380.0,1.64928592415109e-08,4421.803640005437
10331,9463,8679,8177,13002,12117,9955,0,1141553996681.2085,8177.0,86399445.0,9.272550944623078e-09,7152.9044051845485
10452,9603,8769,8470,11814,12443,10452,0,1248995037014.1897,8470.0,91653588.0,1.0236789794467171e-08,5820.665646248344
10485,9645,8778,8462,12136,12365,10304,0,1228944083009.1929,8462.0,90448512.0,1.0203100459732374e-08,6257.291085916371
10519,9709,8864,8616,11531,12362,10706,0,1285048637123.181,8616.0,94897984.0,1.1839251228165523e-08,5454.195258668507
10383,9529,8666,8325,11611,12133,10800,0,1248728433913.1982,8325.0,93592800.0,1.2142052540766788e-08,4877.160755912846
10391,9556,8710,8379,11471,12117,11094,0,1284658069647.1938,8379.0,96628740.0,1.299518595473411e-08,4506.121514572169
10401,9520,8652,8311,11526,11879,10547,0,1192822346799.201,8311.0,91252644.0,1.3587367677364905e-08,5067.284442651326
10246,9342,8516,7964,12369,11653,9685,0,1054411183781.2227,7964.0,82477460.0,1.1617954868959079e-08,6471.533321043102
10386,9571,8726,8480,11223,12122,11159,0,1294746924803.1836,8480.0,97373434.0,1.354680856078345e-08,4405.462542637659
10465,9642,8791,8517,10927,11856,10787,0,1233206622245.1863,8517.0,94828517.0,1.6291376789948013e-08,4586.037782400414
10308,9441,8597,8152,12025,12066,10061,0,1146181045742.2092,8152.0,86494417.0,1.0666693303483726e-08,5966.771015208989
10208,9331,8594,8046,13631,12530,10366,0,1212046269993.2117,8046.0,89085404.0,7.066004650011915e-09,7019.900372747932
10178,9300,8563,7911,14302,12456,9896,0,1146440192699.223,7911.0,84739448.0,6.380410371578392e-09,7991.631466209215
10093,9212,8582,7827,15773,12884,9377,0,1113010882199.2246,7827.0,80473414.0,4.266136732217602e-09,10100.024492983488
10443,9595,8802,8551,11581,12301,11464,0,1353158536269.1812,8551.0,100906128.0,1.235461143397036e-08,4537.6128644634955
10460,9729,9241,9432,15778,18432,12578,0,2255638850072.098,9432.0,116233298.0,1.5466162968313306e-09,9635.788140185097
10494,9738,9278,9483,15488,18897,12848,0,2364366281291.096,9483.0,119203744.0,1.4943231336567444e-09,9147.869645201747
10459,9730,9297,9557,15529,18648,12716,0,2307345588449.0864,9557.0,118220652.0,1.5444410624677414e-09,9560.606750587034
10323,9539,9041,9001,15897,16148,10958,0,1688010231674.128,9001.0,99071278.0,2.082751905133894e-09,10852.14559983772
10373,9612,9150,9229,16235,17216,11563,0,1913535409895.1104,9229.0,105801450.0,1.7047908953386275e-09,10935.562928485386
10452,9694,9254,9464,15923,17662,11988,0,2052620259139.0945,9464.0,110936952.0,1.6905301935932047e-09,10589.206355299902
10488,9753,9398,9589,16953,18577,12565,0,2276636967458.086,9589.0,118085870.0,1.371681311421202e-09,11259.686850154045
10405,9621,9070,9102,15426,17855,12090,0,2076943188419.125,9102.0,109656300.0,1.6771440664861492e-09,9088.883119528924
10480,9743,9284,9489,15547,18463,12579,0,2262863982222.0947,9489.0,116783436.0,1.5819785318828862e-09,9524.48360253761
10529,9788,9379,9719,15660,18744,12818,0,2351762476147.077,9719.0,120220022.0,1.530300827029551e-09,9886.473473145768
10323,9545,8967,8886,15832,16394,11226,0,1756738264994.1392,8886.0,100663542.0,2.014228183629168e-09,10083.20670700222
10414,9653,9238,9396,16132,17853,12079,0,2081723748124.0977,9396.0,111585802.0,1.5960475829171261e-09,10593.90978323569
10419,9725,9348,9626,15888,18430,12514,0,2242997028799.076,9626.0,116980872.0,1.537586319758575e-09,10391.834235874048
10460,9684,9252,9305,16196,17922,12183,0,2114530238951.1104,9305.0,112717116.0,1.5890439641406974e-09,10239.065011493021
10513,9815,9482,9751,16322,18866,13052,0,2416929164909.0723,9751.0,123759064.0,1.451022585547929e-09,10431.133884367446
10569,9846,9593,9975,16431,19210,13313,0,2518137372257.056,9975.0,127711609.0,1.3927347089722083e-09,10772.196364897416
10524,9799,9406,9689,15617,18450,12680,0,2292529023393.0796,9689.0,119268080.0,1.6167148936223477e-09,9930.166646264453
10563,9853,9511,9909,15774,19067,13109,0,2462844194341.062,9909.0,124679699.0,1.486397454638818e-09,10109.574711886333
10473,9748,9375,9674,15664,18633,12691,0,2305214623943.0767,9674.0,118978125.0,1.5403881790272406e-09,10015.981905917586
10470,9745,9322,9592,15754,18279,12461,0,2219754505044.084,9592.0,116161442.0,1.5969962470287145e-09,10146.435694109234
10444,9771,9359,9651,15812,18497,12610,0,2279149544858.0757,9651.0,118016990.0,1.5502801920482853e-09,10201.030475357831
10507,9784,9427,9696,15806,18783,12902,0,2371129828311.077,9696.0,121627154.0,1.5162984568030985e-09,9940.14957397589
10621,9952,9713,10246,16814,19814,13676,0,2696852443103.035,10246.0,132834988.0,1.266073530272518e-09,11340.724447951918
10536,9812,9441,9731,15695,18387,12678,0,2287371742523.0767,9731.0,119692998.0,1.632265213880459e-09,10107.691831296597
10497,9772,9348,9607,15643,18208,12449,0,2215124191279.085,9607.0,116373252.0,1.6456515384865672e-09,10042.464967705811
10481,9773,9381,9679,15823,18284,12498,0,2233353451448.0767,9679.0,117243738.0,1.6039068165047704e-09,10379.763275101312
10486,9788,9382,9681,15837,18366,12550,0,2256160251415.0767,9681.0,117744100.0,1.5856549499422642e-09,10320.327477232404
10637,9963,9722,10209,16647,19613,13608,0,2659158833237.04,10209.0,132296976.0,1.3290324820238014e-09,11121.961251510387
10481,9769,9398,9669,15795,18210,12492,0,2222337286141.0776,9669.0,117399816.0,1.6340512247948939e-09,10346.657842019104
10575,9899,9611,10084,16630,19534,13447,0,2600302075790.0464,10084.0,129239117.0,1.310414779157114e-09,11052.811452487713
10499,9761,9369,9584,16116,18517,12623,0,2281628479059.087,9584.0,118264887.0,1.5032584609356951e-09,10294.78143916884
10472,9755,9349,9569,15801,18274,12517,0,2231407543284.0864,9569.0,117021433.0,1.6062818652484634e-09,10077.451980245365
10487,9766,9357,9627,15625,18170,12499,0,2218016682241.082,9627.0,116953143.0,1.6677833889741267e-09,10036.335518892382
10499,9772,9403,9678,15765,18338,12581,0,2254593699931.0786,9678.0,118299143.0,1.610718220220266e-09,10217.819195114538
10585,9939,9692,10235,16776,19956,13720,0,2721357953267.033,10235.0,132974240.0,1.2388771423403322e-09,11270.327840098951
10523,9823,9520,9912,16291,19023,13086,0,2445381803853.058,9912.0,124578720.0,1.420970737990618e-09,10754.20060037541
10454,9670,9215,9271,16159,17545,11926,0,2023456057949.113,9271.0,109898090.0,1.6769394863543406e-09,10418.743454394884
10481,9714,9258,9354,15952,18343,12433,0,2215450385777.1074,9354.0,115104714.0,1.5321890346723157e-09,9783.212211604128
10472,9741,9331,9516,15754,18275,12502,0,2225656614320.0913,9516.0,116656162.0,1.6066476934376347e-09,9921.691117328202
10462,9770,9353,9577,15698,17939,12353,0,2165127941399.0845,9577.0,115537609.0,1.7157541011860865e-09,10176.374368401546
10474,9760,9378,9602,15724,17947,12353,0,2163876609439.0833,9602.0,115846434.0,1.711015735092124e-09,10276.260378286654
10565,9903,9650,10195,16565,19704,13624,0,2658529136237.035,10195.0,131471600.0,1.3002369527514954e-09,11090.642309517803
10335,9483,8985,8720,16116,16430,11103,0,1729995780824.1565,8720.0,99760455.0,1.9147612254409684e-09,10152.082194723356
10425,9605,9145,9113,15720,17823,12118,0,2074567227694.1257,9113.0,110819110.0,1.65572172622378e-09,9415.33952573704
10407,9621,9178,9177,15915,17587,11905,0,2014468195472.1184,9177.0,109264090.0,1.683551885761916e-09,10037.54094918102
10423,9690,9270,9371,15688,17733,12245,0,2104182094949.101,9371.0,113511150.0,1.7466418045181534e-09,9859.67021979779
10453,9725,9300,9471,15660,18038,12416,0,2178099575299.094,9471.0,115468800.0,1.679626982832711e-09,9831.733731709344
10563,9860,9573,10020,16419,19389,13390,0,2559934870379.0513,10020.0,128182470.0,1.355293428246521e-09,10772.132304027215
10509,9760,9418,9676,16211,18748,12816,0,2345169751359.0796,9676.0,120701088.0,1.45362200981152e-09,10419.27895907616
10564,9863,9553,9924,16365,19180,13218,0,2500574211358.0605,9924.0,126271554.0,1.395981277969072e-09,10651.809382063995
10385,9582,9063,8926,15408,16641,11346,0,1809252629117.1406,8926.0,102828798.0,2.0405706738051665e-09,9579.10669549011
10385,9591,9040,8924,15389,16937,11515,0,1870615164644.1406,8924.0,104095600.0,1.9386546096157905e-09,9320.10389175911
10452,9690,9317,9370,16136,17966,12350,0,2150108450729.1035,9370.0,115064950.0,1.618112034930098e-09,10185.23684791068
10411,9623,9103,9002,15746,17189,11680,0,1932073443128.1355,9002.0,106323040.0,1.8157943423790205e-09,9649.453424441213
10452,9683,9205,9245,15500,17475,12034,0,2036367386464.1155,9245.0,110772970.0,1.832923643838778e-09,9546.740078378327
10430,9675,9219,9308,15363,17741,12278,0,2107536374474.1077,9308.0,113190882.0,1.7929275533576479e-09,9319.074545801315
10436,9675,9277,9251,16210,17297,11837,0,1980993653549.1135,9251.0,109811849.0,1.7605455191134985e-09,10576.247338417914
10375,9606,9112,8960,15589,16454,11179,0,1767008119067.1365,8960.0,101863048.0,2.0795019969973475e-09,10080.148556628697
10356,9583,9100,9027,15466,17007,11618,0,1893566550357.1284,9027.0,105723800.0,1.920062343574522e-09,9602.918788995481
10410,9603,9132,9158,15634,17372,11902,0,1985618801627.1204,9158.0,108689064.0,1.7958819454905041e-09,9700.519291802899
10468,9687,9218,9309,15526,17751,12246,0,2105837207267.1106,9309.0,112883628.0,1.7582460422763625e-09,9471.889046372606
10461,9713,9282,9407,15337,17717,12307,0,2117942970912.1008,9407.0,114233574.0,1.8303953679390136e-09,9466.530395275906
10522,9810,9449,9724,16203,18774,12944,0,2384027230049.076,9724.0,122307856.0,1.4746094159177295e-09,10340.392811570498
10473,9708,9348,9487,16187,18105,12380,0,2176040899583.094,9487.0,115728240.0,1.576118031643449e-09,10470.522593966693
10408,9595,9168,9049,16110,17154,11623,0,1913148105449.1306,9049.0,106559664.0,1.763463226055662e-09,10268.871550833719
10394,9582,9109,9014,15716,16819,11403,0,1837790862611.1328,9014.0,103869927.0,1.9185221431000386e-09,10054.922430348877
10394,9624,9098,9060,15409,16550,11342,0,1806609561551.1282,9060.0,103189516.0,2.0988254067456625e-09,9893.797483283088
10407,9642,9131,9158,15534,17052,11673,0,1919308818533.12,9158.0,106586163.0,1.9152124407953476e-09,9838.884886774656
10451,9718,9243,9403,15490,17876,12341,0,2143955607561.1003,9403.0,114067863.0,1.7424487907416496e-09,9556.049955691731
10480,9743,9290,9481,15393,17882,12382,0,2157336117001.0955,9481.0,115028780.0,1.7762924762417152e-09,9571.68901462747
10343,9593,9032,9053,14454,16727,11609,0,1862891290574.1248,9053.0,104852488.0,2.24886738900984e-09,8623.645273119313
10333,9538,8896,8793,13776,16530,11582,0,1826139337527.1492,8793.0,103033472.0,2.4758945707898538e-09,7333.762701115218
10265,9487,8832,8675,13769,16090,11278,0,1721623459923.155,8675.0,99607296.0,2.6409368991303528e-09,7483.83692303022
10219,9429,8796,8624,14271,16125,11136,0,1693229609483.1562,8624.0,97952256.0,2.417207745843819e-09,8105.109828527078
10222,9430,8774,8652,14097,15907,11011,0,1651765881929.1538,8652.0,96610514.0,2.558720542822301e-09,8136.317409500585
10168,9299,8596,8110,15076,14997,10132,0,1413059301799.2026,8110.0,87094672.0,2.5883816863036566e-09,8931.776954438734
10192,9324,8622,8296,14430,14658,10095,0,1379776074767.186,8296.0,87039090.0,3.0446338936158528e-09,8819.501691963924
10350,9578,8974,9038,13965,17024,11903,0,1940939997387.1267,9038.0,106817522.0,2.253738117279171e-09,7717.89414007376
10296,9541,8878,8783,13463,16387,11577,0,1810129749756.147,8783.0,102780606.0,2.645341423133212e-09,7027.062863260406
10202,9395,8675,8417,13572,15015,10457,0,1475207879349.175,8417.0,90714475.0,3.1979664248081433e-09,7752.239902143516
10208,9392,8694,8314,14932,15527,10644,0,1552291746143.1855,8314.0,92538936.0,2.4630484073218665e-09,8573.168822775307
10312,9512,8884,8830,13894,17073,11863,0,1926616439095.1438,8830.0,105390892.0,2.203045176231252e-09,7252.826348200942
10251,9475,8803,8665,13880,16835,11648,0,1858074816424.1545,8665.0,102537344.0,2.2551771651165507e-09,7139.464268822881
10245,9428,8757,8662,13796,16436,11411,0,1768315236883.1545,8662.0,99926127.0,2.410755159091607e-09,7342.553779633628
10302,9536,8920,8918,14017,17090,11814,0,1925415476479.1343,8918.0,105380880.0,2.1700139387052045e-09,7645.767845950802
10274,9464,8776,8623,13620,16159,11284,0,1725731364447.161,8623.0,99028384.0,2.6170715859906727e-09,7177.972355400649
10204,9364,8626,8298,13390,15151,10473,0,1485926798835.1868,8298.0,90340098.0,3.123853550205467e-09,7253.71609946671
10231,9394,8701,8437,13714,15585,10775,0,1577600891943.1755,8437.0,93753275.0,2.800253304326719e-09,7513.708227931242
10290,9502,8863,8732,13888,16744,11630,0,1850434521665.1516,8732.0,103076690.0,2.319721217437827e-09,7301.106832155743
10266,9496,8861,8804,14034,16858,11750,0,1881066068055.1423,8804.0,104116750.0,2.2427811513837077e-09,7504.972633750094
10266,9451,8785,8712,13972,16802,11617,0,1844812697168.1514,8712.0,102055345.0,2.2283819674629457e-09,7372.058128577199
10265,9500,8875,8849,14064,16786,11626,0,1854047654499.1382,8849.0,103180750.0,2.2510503978857223e-09,7789.445028748094
10226,9455,8770,8688,13622,16373,11436,0,1770452513089.1506,8688.0,100293720.0,2.51232913199863e-09,7203.317238287698
10233,9413,8750,8597,13786,16244,11247,0,1719802334433.16,8597.0,98411250.0,2.4833765715685545e-09,7396.227452816624
10279,9494,8860,8790,14064,16859,11672,0,1868296803351.1448,8790.0,103413920.0,2.219867421606879e-09,7579.261816668393
10327,9551,8968,8994,14298,17512,12086,0,2021555108999.1292,8994.0,108387248.0,1.981392286493825e-09,7791.130458483454
10257,9446,8782,8692,14190,16640,11489,0,1805940518931.1526,8692.0,100896398.0,2.2304930773576827e-09,7700.027539258637
