B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10358,9572,8940,8907,15072,17533,12018,0,-1.8614104251555766e-13,1.9528936234451533e-25
10423,9607,9051,9029,15293,17920,12384,0,-1.7658245861803785e-13,1.8374367373567185e-25
10390,9624,9095,9011,15540,17451,12066,0,-1.7258937953642137e-13,1.8715983815903425e-25
10349,9600,9138,9135,15540,16715,11552,0,-1.8599809355745e-13,2.1207317804880434e-25
10366,9602,9161,9228,15227,17408,12133,0,-1.9177532454671719e-13,2.0736746103999416e-25
10177,9397,8858,8702,15710,14888,10197,0,-1.881990422556145e-13,2.5935244742862736e-25
10221,9417,8837,8774,15365,14640,10165,0,-2.0426633422698051e-13,2.8098651543242392e-25
10242,9435,8871,8721,15947,14825,10149,0,-1.8042119969256873e-13,2.513898621862426e-25
10356,9604,9028,8892,15357,16916,11748,0,-1.794418655218106e-13,2.0059597684307672e-25
10328,9536,9009,8808,15654,16239,11205,0,-1.7476341934863045e-13,2.1104779536544475e-25
10338,9538,9180,9124,16032,16927,11626,0,-1.680895034297929e-13,1.9830909087117376e-25
10505,9785,9380,9662,15924,19169,13317,0,-1.652627986563192e-13,1.6102096202733087e-25
10482,9768,9312,9527,15685,19284,13530,0,-1.658505092482217e-13,1.6082652191753065e-25
10402,9608,9058,8995,15500,18367,12555,0,-1.6636948581133777e-13,1.6922045319165012e-25
10370,9622,9048,9102,15205,18205,12472,0,-1.8222146350269678e-13,1.8316199334578557e-25
10482,9788,9643,10144,16110,18834,13473,0,-1.7427030636021164e-13,1.8260928588867768e-25
10384,9695,9290,9561,16134,18702,12815,0,-1.6356756504618555e-13,1.6772915874771215e-25
10329,9577,9097,9017,15861,17419,11839,0,-1.6663228355171512e-13,1.8444751494064234e-25
10444,9744,9355,9594,16314,19168,13042,0,-1.5563490156067269e-13,1.5368855997173932e-25
10256,9460,8935,8902,15468,14948,10363,0,-2.014694400367874e-13,2.687938464666661e-25
10229,9420,8887,8871,15529,14837,10342,0,-1.9864469742107008e-13,2.739800094271657e-25
10164,9357,8793,8566,16140,14568,9891,0,-1.735963904393276e-13,2.5541427993324395e-25
10131,9316,8762,8443,16372,14443,9811,0,-1.6342661279980168e-13,2.5232168123744333e-25
10219,9411,8851,8711,15790,14638,10072,0,-1.872688403698674e-13,2.645270090196411e-25
10220,9407,8866,8784,15747,14673,10118,0,-1.9109336183496137e-13,2.690219850950542e-25
10135,9286,8710,8427,15959,14403,9850,0,-1.750124643432812e-13,2.65584329020792e-25
10132,9304,8709,8337,16318,14052,9499,0,-1.6620563649149683e-13,2.6295803643635994e-25
10268,9496,8979,8903,15350,16608,11274,0,-1.8931442940565745e-13,2.165034368671836e-25
10306,9564,9107,9185,15351,17587,11997,0,-1.886190309240563e-13,2.0076191768468147e-25
10316,9571,9061,9147,15297,17395,11915,0,-1.9016613417904387e-13,2.0464566652498e-25
10334,9586,9159,9337,15517,17689,12166,0,-1.855988016864804e-13,1.997284375637911e-25
10185,9355,8760,8590,15650,14593,9996,0,-1.8908453994508054e-13,2.687524289154217e-25
10216,9404,8954,8840,15962,15028,10307,0,-1.824859573650901e-13,2.5312475411901782e-25
10087,9246,8639,8171,16785,13974,9408,0,-1.487740051023206e-13,2.5339583436149548e-25
10189,9356,8849,8618,15853,14602,10021,0,-1.825727580282015e-13,2.6372610179302167e-25
10309,9484,8985,9065,14769,17559,12152,0,-2.03618880288352e-13,2.171734560103985e-25
10247,9445,8878,8759,14770,16342,11343,0,-2.0485326888089717e-13,2.379805796616426e-25
10283,9510,8930,8994,14990,16840,11626,0,-2.0088648208889489e-13,2.2489102788020905e-25
10339,9576,9054,9188,15103,17629,12185,0,-1.9451282305409437e-13,2.0587328640555343e-25
10074,9208,8602,7897,17386,13929,9247,0,-1.2738621860933988e-13,2.336179962310329e-25
10178,9368,8817,8535,16115,14478,9756,0,-1.7529998671360545e-13,2.554336076815459e-25
10213,9359,8865,8456,16841,14356,9663,0,-1.5169141746805417e-13,2.389817679098405e-25
10166,9323,8805,8411,16242,14189,9695,0,-1.6752469221764674e-13,2.609595812842063e-25
10245,9465,8848,8713,14674,16320,11263,0,-2.0822066875884814e-13,2.374029976272442e-25
10303,9513,9004,9033,15053,17232,11825,0,-1.9634958438639772e-13,2.1341206418034483e-25
10296,9532,9067,9163,15236,17135,11764,0,-1.959922647903037e-13,2.162683380075723e-25
10292,9472,8973,8979,14683,17344,12051,0,-2.0534715145225847e-13,2.219521395804482e-25
10479,9675,8796,8524,12234,12314,10321,0,-3.668933457926503e-13,5.820029621584742e-25
10287,9503,8975,9015,14884,16875,11679,0,-2.0515309809377395e-13,2.2830051120146133e-25
10240,9444,8853,8713,15055,16488,11274,0,-1.9271484116365062e-13,2.2285551058663175e-25
10598,9824,8976,8881,11059,12302,11192,0,-4.916369879558672e-13,9.413756874390212e-25
10445,9610,8837,8706,11905,13273,11089,0,-3.878361603983891e-13,5.917646296357302e-25
10237,9422,8848,8722,15161,16277,11100,0,-1.9211131261741714e-13,2.2769909147930607e-25
10240,9438,8910,8871,15155,16939,11564,0,-1.909278564450096e-13,2.1643195153086015e-25
10342,9515,8779,8591,12699,13677,10656,0,-3.270243741759927e-13,4.528893890208573e-25
10289,9470,8712,8479,12612,13483,10718,0,-3.2497538308064693e-13,4.705865867827347e-25
10176,9339,8699,8463,15196,16022,10812,0,-1.8551442806564519e-13,2.2799457402229405e-25
10197,9384,8728,8560,14971,15438,10677,0,-2.005734460814666e-13,2.551932612723239e-25
10288,9518,8974,8966,14937,17054,11701,0,-2.0037954731874377e-13,2.1788865002074394e-25
10234,9442,8872,8804,14962,16788,11467,0,-1.971949965739056e-13,2.2220131601507607e-25
10361,9545,8760,8642,12242,13348,10850,0,-3.6210955654981425e-13,5.3648997871254275e-25
10403,9588,8879,8788,12035,13320,10995,0,-3.873361045061213e-13,5.892764950296322e-25
10583,9809,9075,9063,11937,13320,11377,0,-4.0107152023430755e-13,6.278110774425419e-25
10652,9895,9112,9073,11857,12847,11429,0,-4.056373825356588e-13,6.838300712680901e-25
10562,9771,9034,8883,12062,12934,10858,0,-3.9207156961952536e-13,6.014950598306589e-25
10475,9685,8820,8697,11406,12654,10980,0,-4.431823608378876e-13,7.444360131906859e-25
10527,9732,8875,8731,11097,12259,10675,0,-4.964079312212422e-13,8.798742631943755e-25
10476,9656,8885,8692,11810,12430,10527,0,-4.159006793573604e-13,6.7979940861339325e-25
10492,9674,8898,8756,12241,13120,10625,0,-3.7495020151447066e-13,5.462164858440599e-25
10423,9605,8794,8696,11448,12832,10964,0,-4.410506183250964e-13,7.30331368806906e-25
10375,9522,8807,8456,13529,13456,10537,0,-2.6413610710354225e-13,3.8662059549936465e-25
10379,9547,8935,8610,13510,13149,10476,0,-2.7649625547893806e-13,4.21675053981159e-25
10368,9570,8904,8600,12599,12761,10468,0,-3.4074537688657526e-13,5.302596204944205e-25
10413,9611,8845,8676,12505,13276,10939,0,-3.379360377738464e-13,5.059231730412055e-25
10417,9587,8824,8596,13526,13663,10413,0,-2.752745946626148e-13,3.775062136007616e-25
10566,9772,8928,8696,12345,13105,10939,0,-3.4775833724200227e-13,5.099017787844379e-25
10577,9777,9029,8827,12823,13573,11284,0,-3.09621952163976e-13,4.445423121484712e-25
10502,9679,8852,8590,12574,13116,11120,0,-3.1782580702232474e-13,4.869534845691881e-25
10490,9652,8786,8462,11479,11881,11118,0,-4.059118372419779e-13,7.77341365327257e-25
10552,9699,8900,8577,11439,12081,12511,0,-3.7228868214846387e-13,8.1870610974740375e-25
10370,9534,8789,8289,13669,12399,10566,0,-2.4553006907418644e-13,4.388671634391957e-25
10541,9725,8891,8688,11531,12418,10813,0,-4.319273370159293e-13,7.255841786314869e-25
10477,9635,8838,8582,11806,12390,10410,0,-4.1037510826866675e-13,6.584003379308785e-25
10523,9702,8900,8659,12249,12705,10395,0,-3.7296623054405165e-13,5.570151665056226e-25
10469,9680,8866,8643,11782,12652,10760,0,-4.0546605319664274e-13,6.463827425850347e-25
10516,9691,8899,8680,11614,12430,11276,0,-4.0559102906409383e-13,7.248300650536859e-25
10526,9727,8929,8681,11543,12139,11541,0,-4.0334494530312455e-13,7.837912878419382e-25
10509,9691,8830,8536,11288,11857,11186,0,-4.3094475922132505e-13,8.44053174661935e-25
10331,9463,8679,8177,13002,12117,9955,0,-2.9578345971614496e-13,5.0007790973482e-25
10452,9603,8769,8470,11814,12443,10452,0,-3.9826956432491727e-13,6.328044279816251e-25
10485,9645,8778,8462,12136,12365,10304,0,-3.7080454937840795e-13,5.8055121061393e-25
10519,9709,8864,8616,11531,12362,10706,0,-4.2994090868336887e-13,7.14128474020451e-25
10383,9529,8666,8325,11611,12133,10800,0,-3.9483259633063355e-13,7.011090050984281e-25
10391,9556,8710,8379,11471,12117,11094,0,-4.034920991907428e-13,7.471518197078725e-25
10401,9520,8652,8311,11526,11879,10547,0,-4.112128490727394e-13,7.432827458303612e-25
10246,9342,8516,7964,12369,11653,9685,0,-3.377573103312535e-13,5.969021584289435e-25
10386,9571,8726,8480,11223,12122,11159,0,-4.389259117312188e-13,8.372735697486296e-25
10465,9642,8791,8517,10927,11856,10787,0,-4.925275791043707e-13,9.495566046509402e-25
10308,9441,8597,8152,12025,12066,10061,0,-3.6851700080828876e-13,6.103775704416213e-25
10208,9331,8594,8046,13631,12530,10366,0,-2.4156000904499117e-13,4.35495674082123e-25
10178,9300,8563,7911,14302,12456,9896,0,-2.1239794706619675e-13,3.9125394646711153e-25
10093,9212,8582,7827,15773,12884,9377,0,-1.6495427237993978e-13,3.1201449426308147e-25
10443,9595,8802,8551,11581,12301,11464,0,-3.9321870866887006e-13,7.447210842384905e-25
10460,9729,9241,9432,15778,18432,12578,0,-1.7215056566404125e-13,1.7156026666691112e-25
10494,9738,9278,9483,15488,18897,12848,0,-1.7952663614441975e-13,1.6958840204484383e-25
10459,9730,9297,9557,15529,18648,12716,0,-1.833884669104123e-13,1.7753748510233342e-25
10323,9539,9041,9001,15897,16148,10958,0,-1.7827842032144785e-13,2.157819700147538e-25
10373,9612,9150,9229,16235,17216,11563,0,-1.6595009660027587e-13,1.8626228413668578e-25
10452,9694,9254,9464,15923,17662,11988,0,-1.7706333608939754e-13,1.8661594075826002e-25
10488,9753,9398,9589,16953,18577,12565,0,-1.4320288899988412e-13,1.511988279112652e-25
10405,9621,9070,9102,15426,17855,12090,0,-1.7940944216395784e-13,1.8382024326141904e-25
10480,9743,9284,9489,15547,18463,12579,0,-1.817580680400854e-13,1.767426124493748e-25
10529,9788,9379,9719,15660,18744,12818,0,-1.8224704620230457e-13,1.7487417475342351e-25
10323,9545,8967,8886,15832,16394,11226,0,-1.7170158689038435e-13,2.0624874211054444e-25
10414,9653,9238,9396,16132,17853,12079,0,-1.6717557344812377e-13,1.7848251799670847e-25
10419,9725,9348,9626,15888,18430,12514,0,-1.7719923089001877e-13,1.7729123856558234e-25
10460,9684,9252,9305,16196,17922,12183,0,-1.5992763755251005e-13,1.7010068187643773e-25
10513,9815,9482,9751,16322,18866,13052,0,-1.5935821730834932e-13,1.5965328947507222e-25
10569,9846,9593,9975,16431,19210,13313,0,-1.594130943351202e-13,1.56845818899632e-25
10524,9799,9406,9689,15617,18450,12680,0,-1.846991887736922e-13,1.7989586482199677e-25
10563,9853,9511,9909,15774,19067,13109,0,-1.8066636393508134e-13,1.6998417441596486e-25
10473,9748,9375,9674,15664,18633,12691,0,-1.8320494638299373e-13,1.77977971450407e-25
10470,9745,9322,9592,15754,18279,12461,0,-1.8036249695279295e-13,1.799673108852147e-25
10444,9771,9359,9651,15812,18497,12610,0,-1.7889667323925526e-13,1.7605023540996167e-25
10507,9784,9427,9696,15806,18783,12902,0,-1.7562385710040666e-13,1.7064590963962724e-25
10621,9952,9713,10246,16814,19814,13676,0,-1.5204462537372902e-13,1.4381847733584254e-25
10536,9812,9441,9731,15695,18387,12678,0,-1.8335994736344726e-13,1.8017318376982686e-25
10497,9772,9348,9607,15643,18208,12449,0,-1.8450824643891457e-13,1.8257428263241635e-25
10481,9773,9381,9679,15823,18284,12498,0,-1.805307781662196e-13,1.8014934835099631e-25
10486,9788,9382,9681,15837,18366,12550,0,-1.7929497206324655e-13,1.774662673120247e-25
10637,9963,9722,10209,16647,19613,13608,0,-1.5607919238560275e-13,1.4791066408743115e-25
10481,9769,9398,9669,15795,18210,12492,0,-1.8120473137271228e-13,1.821071249428839e-25
10575,9899,9611,10084,16630,19534,13447,0,-1.5548308370325063e-13,1.4920138354105993e-25
10499,9761,9369,9584,16116,18517,12623,0,-1.6558131068833174e-13,1.6607958238237995e-25
10472,9755,9349,9569,15801,18274,12517,0,-1.7707184162242298e-13,1.7764547885471075e-25
10487,9766,9357,9627,15625,18170,12499,0,-1.8535116903056446e-13,1.8544223747846044e-25
10499,9772,9403,9678,15765,18338,12581,0,-1.809781782447645e-13,1.8003570492984347e-25
10585,9939,9692,10235,16776,19956,13720,0,-1.5277963491649874e-13,1.4313368765188182e-25
10523,9823,9520,9912,16291,19023,13086,0,-1.6501858899984203e-13,1.6230639793716455e-25
10454,9670,9215,9271,16159,17545,11926,0,-1.6339261315140715e-13,1.7790790365484889e-25
10481,9714,9258,9354,15952,18343,12433,0,-1.6541338672180978e-13,1.6660080690604907e-25
10472,9741,9331,9516,15754,18275,12502,0,-1.7689974839879024e-13,1.7717374393644791e-25
10462,9770,9353,9577,15698,17939,12353,0,-1.8345892462394576e-13,1.8679423491830652e-25
10474,9760,9378,9602,15724,17947,12353,0,-1.8329443807421113e-13,1.8714311058755684e-25
10565,9903,9650,10195,16565,19704,13624,0,-1.5886418651314878e-13,1.5145733798171015e-25
10335,9483,8985,8720,16116,16430,11103,0,-1.5831073780982781e-13,1.9463534840231416e-25
10425,9605,9145,9113,15720,17823,12118,0,-1.6922249876926171e-13,1.788567327400146e-25
10407,9621,9178,9177,15915,17587,11905,0,-1.68626792883431e-13,1.8156326218633413e-25
10423,9690,9270,9371,15688,17733,12245,0,-1.782040650321105e-13,1.8805842549211886e-25
10453,9725,9300,9471,15660,18038,12416,0,-1.7996735993865652e-13,1.83805257442536e-25
10563,9860,9573,10020,16419,19389,13390,0,-1.603716057485108e-13,1.5521052610709706e-25
10509,9760,9418,9676,16211,18748,12816,0,-1.6317304244224034e-13,1.6327747372344292e-25
10564,9863,9553,9924,16365,19180,13218,0,-1.6092789930602394e-13,1.561060351894729e-25
10385,9582,9063,8926,15408,16641,11346,0,-1.848526477357522e-13,2.0676111159660987e-25
10385,9591,9040,8924,15389,16937,11515,0,-1.827332090488977e-13,1.994439647517782e-25
10452,9690,9317,9370,16136,17966,12350,0,-1.6189191768319745e-13,1.7289255853766854e-25
10411,9623,9103,9002,15746,17189,11680,0,-1.706993968712217e-13,1.8667604370827343e-25
10452,9683,9205,9245,15500,17475,12034,0,-1.8247750249262493e-13,1.922589803414365e-25
10430,9675,9219,9308,15363,17741,12278,0,-1.8658327858427065e-13,1.937003737370649e-25
10436,9675,9277,9251,16210,17297,11837,0,-1.6264945010317034e-13,1.8142042996279782e-25
10375,9606,9112,8960,15589,16454,11179,0,-1.8271331057406608e-13,2.071756119910779e-25
10356,9583,9100,9027,15466,17007,11618,0,-1.830751731211766e-13,2.0185254967110522e-25
10410,9603,9132,9158,15634,17372,11902,0,-1.7714148458273196e-13,1.9306755783476258e-25
10468,9687,9218,9309,15526,17751,12246,0,-1.8062145900666721e-13,1.8796182486547432e-25
10461,9713,9282,9407,15337,17717,12307,0,-1.9052660667253489e-13,1.9650440375478958e-25
10522,9810,9449,9724,16203,18774,12944,0,-1.632062562092898e-13,1.625066551908559e-25
10473,9708,9348,9487,16187,18105,12380,0,-1.636691974240837e-13,1.7195182189762571e-25
10408,9595,9168,9049,16110,17154,11623,0,-1.618933589303033e-13,1.8314231930296354e-25
10394,9582,9109,9014,15716,16819,11403,0,-1.7660671410316846e-13,1.9862632047202562e-25
10394,9624,9098,9060,15409,16550,11342,0,-1.9030959035211904e-13,2.1297097630108532e-25
10407,9642,9131,9158,15534,17052,11673,0,-1.841803677751515e-13,2.0061507502868127e-25
10451,9718,9243,9403,15490,17876,12341,0,-1.8444650012066067e-13,1.8903383815011904e-25
10480,9743,9290,9481,15393,17882,12382,0,-1.8992686632109282e-13,1.9266681916783667e-25
10343,9593,9032,9053,14454,16727,11609,0,-2.2603700993004408e-13,2.4065277821530127e-25
10333,9538,8896,8793,13776,16530,11582,0,-2.4711252252293944e-13,2.6060069357759404e-25
10265,9487,8832,8675,13769,16090,11278,0,-2.4902372383898684e-13,2.7332955050582846e-25
10219,9429,8796,8624,14271,16125,11136,0,-2.248623037923255e-13,2.545490286414457e-25
10222,9430,8774,8652,14097,15907,11011,0,-2.374052304845358e-13,2.701066981728043e-25
10168,9299,8596,8110,15076,14997,10132,0,-1.8631705177053302e-13,2.470264115015332e-25
10192,9324,8622,8296,14430,14658,10095,0,-2.226243965217349e-13,2.888138976134242e-25
10350,9578,8974,9038,13965,17024,11903,0,-2.4345857208034793e-13,2.5107520370077412e-25
10296,9541,8878,8783,13463,16387,11577,0,-2.652135207748508e-13,2.8035930134634843e-25
10202,9395,8675,8417,13572,15015,10457,0,-2.6563828898319945e-13,3.126775599298983e-25
10208,9392,8694,8314,14932,15527,10644,0,-1.9108234804919954e-13,2.379069492274985e-25
10312,9512,8884,8830,13894,17073,11863,0,-2.376304491031246e-13,2.441809365608015e-25
10251,9475,8803,8665,13880,16835,11648,0,-2.3515333384329727e-13,2.4540755370459835e-25
10245,9428,8757,8662,13796,16436,11411,0,-2.4442247285182724e-13,2.6483191740189204e-25
10302,9536,8920,8918,14017,17090,11814,0,-2.3727457487180773e-13,2.4298924450026016e-25
10274,9464,8776,8623,13620,16159,11284,0,-2.5385329833580375e-13,2.749933192122944e-25
10204,9364,8626,8298,13390,15151,10473,0,-2.683882981516538e-13,3.0779863196551387e-25
10231,9394,8701,8437,13714,15585,10775,0,-2.5035040558801486e-13,2.8380772986013355e-25
10290,9502,8863,8732,13888,16744,11630,0,-2.378555234956385e-13,2.489365770075626e-25
10266,9496,8861,8804,14034,16858,11750,0,-2.3247514360225063e-13,2.464573531732522e-25
10266,9451,8785,8712,13972,16802,11617,0,-2.333268690039729e-13,2.4737843229659416e-25
10265,9500,8875,8849,14064,16786,11626,0,-2.3586991182257486e-13,2.496389210460906e-25
10226,9455,8770,8688,13622,16373,11436,0,-2.553507051957087e-13,2.752102401334588e-25
10233,9413,8750,8597,13786,16244,11247,0,-2.4509777104583334e-13,2.681378820717732e-25
10279,9494,8860,8790,14064,16859,11672,0,-2.315021517452888e-13,2.436428967127175e-25
10327,9551,8968,8994,14298,17512,12086,0,-2.2172931807802078e-13,2.2427708725393937e-25
10257,9446,8782,8692,14190,16640,11489,0,-2.2438285209523012e-13,2.437148022677916e-25
10228,9431,8709,8567,13457,16010,11119,0,-2.6482338166407247e-13,2.8752680407423727e-25
10296,9493,8819,8710,13691,16535,11566,0,-2.482441807862281e-13,2.629664616747436e-25
10282,9488,8822,8698,14158,16345,11308,0,-2.2928185321240465e-13,2.501654595856674e-25
10238,9426,8779,8572,14376,16070,11077,0,-2.1807850010002106e-13,2.4900982722464284e-25
10329,9555,8958,8930,14514,17415,11918,0,-2.118750914642683e-13,2.155467448789229e-25
10247,9454,8816,8718,13911,16615,11496,0,-2.3967083347987057e-13,2.559034573585884e-25
10256,9453,8792,8697,13753,16418,11400,0,-2.4869310672696176e-13,2.671877886369001e-25
10297,9496,8816,8751,13712,16550,11524,0,-2.5032198360570403e-13,2.640513939462097e-25
10222,9397,8724,8473,14055,15836,10984,0,-2.3029550543616325e-13,2.6460971190445914e-25
10290,9497,8850,8740,13804,16746,11671,0,-2.418157419669653e-13,2.5337029057796713e-25
10221,9441,8777,8658,13868,16521,11472,0,-2.396961935682005e-13,2.5874118261383303e-25
10274,9531,8976,8910,14786,17072,11771,0,-2.0307215678976344e-13,2.185745837149918e-25
10189,9402,8756,8507,14678,15669,10651,0,-2.1087751180280484e-13,2.5064040239866977e-25
10254,9478,8780,8662,13706,16379,11399,0,-2.4931253210570383e-13,2.663559351785069e-25
10299,9523,8862,8785,13709,16740,11705,0,-2.484847418871514e-13,2.5861084461156545e-25
10219,9441,8759,8628,13694,16400,11391,0,-2.4903423335648315e-13,2.676498743077763e-25
10268,9504,8867,8865,13963,17083,11856,0,-2.371358499782611e-13,2.4566756286426764e-25
10353,9582,9037,9042,14805,17407,11979,0,-2.0315007701050715e-13,2.1090491705630868e-25
10224,9419,8804,8489,15284,16046,10859,0,-1.817989230398057e-13,2.1943552503533504e-25
10313,9554,8902,8917,13860,17285,11967,0,-2.419789197907e-13,2.421077428659659e-25
10264,9460,8783,8683,13884,16469,11437,0,-2.399755648444872e-13,2.5862360608819683e-25
10218,9422,8755,8605,13967,16395,11327,0,-2.348072763862258e-13,2.5654654202656577e-25
10285,9509,8895,8814,14276,16874,11700,0,-2.2188927784543475e-13,2.3604526495350755e-25
